Date,BBDC4.SA,ITSA4.SA,PETR4.SA,VALE3.SA,r_PETR4.SA,r_VALE3.SA,r_ITSA4.SA,r_BBDC4.SA,mean_r_PETR4.SA,var_r_PETR4.SA,mean_r_VALE3.SA,var_r_VALE3.SA,mean_r_ITSA4.SA,var_r_ITSA4.SA,mean_r_BBDC4.SA,var_r_BBDC4.SA
2017-05-05,17.490835189819336,8.675324440002441,14.210000038146973,26.049999237060547,1.0013032987894368,1.027692347667629,1.0448529146740602,1.0276133666689213,0.7637801845027546,0.00043714572135078705,1.5828068310072663,0.0015182925983602507,0.3305977012371185,0.00026250417030122716,0.5148117292121053,0.0017782666547865313
2017-05-08,17.47945213317871,8.658007621765137,14.079999923706055,26.030000686645508,0.999349198793706,0.9980038996400578,0.990851504990012,0.9992323013051537,0.7641282593271888,0.0004518872212489042,1.5820533680035538,0.0014288096073381826,0.3297517241554689,0.000237206220974131,0.5112193287477005,0.001584990350583666
2017-05-09,17.633129119873047,8.683981895446777,14.140000343322754,26.5,1.0087918651868175,1.0030000289692913,1.0042613934617768,1.0180560622726231,0.7641789895766453,0.00045550687617148465,1.581177601687484,0.001309185063029352,0.32885517251902513,0.00020396460811032317,0.5080967032978595,0.001418705618634472
2017-05-10,17.89495277404785,8.744587898254395,14.729999542236328,26.559999465942383,1.0148483943147517,1.0069790567895351,1.0417255434645152,1.0022641307902787,0.7643640654672665,0.0004718879319098955,1.5803667098615337,0.0011809233342484527,0.328409195384759,0.00018472577022623943,0.5052884135063186,0.0012912631386038783
2017-05-11,18.003095626831055,8.89177417755127,14.819999694824219,26.31999969482422,1.0060432041452514,1.0168316999050644,1.006109990182269,0.9909638638575308,0.7648915800651132,0.0005142627598863496,1.580528888941279,0.0012077567187176396,0.3280689651664636,0.00017017480193200045,0.5029222655637976,0.0012447842744119882
2017-05-12,18.185232162475586,8.91774845123291,15.449999809265137,25.90999984741211,1.0101169565179158,1.002921157596109,1.0425101300549244,0.9844224980180096,0.7657018753725476,0.0005802277956205199,1.581372218012289,0.0013254906025600079,0.32819310286949327,0.00017623929171748992,0.5005699335452062,0.0012229034163266826
2017-05-15,18.21369171142578,8.91774845123291,15.680000305175781,26.649999618530273,1.00156498133738,1.0,1.0148867636731436,1.0285603927238955,0.7666789270252677,0.0006522493726236386,1.5823777261630447,0.0014556486956416159,0.32826666601772864,0.00018080183039887455,0.4983177752106331,0.0011441402741900807
2017-05-16,18.242151260375977,8.89177417755127,15.699999809265137,27.260000228881836,1.0015625359977045,0.9970873507114848,1.001275478552303,1.022889329046272,0.7677381828759858,0.000726479430288437,1.5836751552282309,0.0015883391346522893,0.32853793045570007,0.00019504909632039037,0.49686699844209925,0.0011160462239051768
2017-05-17,17.883567810058594,8.718613624572754,15.609999656677246,26.84000015258789,0.9803431379775769,0.9805257590306682,0.9942675061349505,0.9845928073086017,0.7681055157328609,0.0007524523746977489,1.5839346388976019,0.0016110294230987385,0.3286712637714946,0.00020237226183646623,0.4951467913916693,0.001078987592291199
2017-05-18,15.538556098937988,7.878787040710449,13.149999618530273,26.860000610351562,0.8688733849963844,0.9036742973108343,0.8424087064540904,1.0007451735339035,0.7664990171425395,0.0008240251982770377,1.5807883726106502,0.0017900366739238387,0.3277747116965799,0.00020879513172822954,0.4936821973815213,0.0010607440243512855
2017-05-19,15.794686317443848,7.930735111236572,13.619999885559082,27.25,1.0164835276118973,1.0065934096527425,1.0357414662101214,1.014519708890034,0.7653364194898828,0.0008712824205507613,1.5783232545285741,0.001952889936057862,0.3270574701243424,0.00020349867738008554,0.49241449445247953,0.0010367268808265165
2017-05-22,15.3450345993042,7.705626964569092,13.399999618530273,27.920000076293945,0.9715314562693754,0.971615727481739,0.9838472636653933,1.0245871587630806,0.7640286732051966,0.0009659304662445124,1.5756310864494099,0.002317060410949533,0.3265287342290759,0.00020946447630055545,0.4916545632935982,0.001022498415502759
2017-05-23,15.447486877441406,7.800865173339844,13.489999771118164,28.260000228881836,1.006676575244858,1.0123595664841631,1.0067164294888065,1.0121776558617053,0.7629501575905112,0.0010437397523538616,1.5735876329028389,0.0025768410537886552,0.3260643663077509,0.0002137977065744785,0.49099135084948947,0.0010044424612111282
2017-05-24,15.623931884765625,7.800865173339844,14.050000190734863,27.520000457763672,1.0114222467851317,1.0,1.0415122630925207,0.9738145872213447,0.7621163758640848,0.0010990486577115068,1.5714144375215824,0.002829379506506445,0.3259448259726328,0.00021380443440954116,0.49025559986343303,0.0009998289422725663
