Date,a,b,c,Taxa SELIC,SELIC_daylly,r_SELIC,k1,k2,r_ef,var_ef,k3
2008-04-24,0.04641120171669213,-0.09271066410857688,0.04704948432538394,11.62,1.0003012236035764,0.01467988356759009,1.6947486807093741,0.0003644721303412465,1.0152159239708296,0.0007624674735221684,1.6513147774615964
2008-04-25,0.045386629362003716,-0.09044644484660713,0.045883762778197,11.6,1.0003007325094753,0.014690365516295989,1.5817335237581467,0.0004018686667947008,1.0148786645257726,0.000838857297193783,1.536168984537358
2008-04-28,0.04406390603990627,-0.08792565813434822,0.04470687518405558,11.61,1.0003009780674958,0.014701096666304592,1.5159420190010406,0.00041136523760666255,1.017211851505225,0.0008616563699484213,1.4700238119957842
2008-04-29,0.04245641542179125,-0.08514050141422067,0.04351828132407303,11.61,1.0003009780674958,0.01471207798896823,1.4702422934002688,0.0004022499095237281,1.0225614895920248,0.0008506699435123048,1.425165108703475
2008-04-30,0.049716998364778386,-0.09713756842067425,0.04841197773850642,11.61,1.0003009780674958,0.01472280936860293,1.6005382995562523,0.0004884178256954352,0.9970754418452723,0.000985116875968662,1.5491242406299843
2008-05-02,0.055936667155365716,-0.10768090800664491,0.05287733493174051,11.61,1.0003009780674958,0.014733540861730843,1.7225239308411964,0.0005482154832079088,0.9824160819569049,0.0010766700915117579,1.6668121953043276
2008-05-05,0.05649908208663575,-0.10723316230151202,0.05201036630495264,11.61,1.0003009780674958,0.01474427246835286,1.6813229186006728,0.0006032187371788633,0.970374962173048,0.0011550837078959644,1.6221024427854716
2008-05-06,0.06448256907615647,-0.12068014542544804,0.05757448345047593,11.61,1.0003009780674958,0.014755004188469423,1.9347615507425604,0.0006086571613074419,0.9544615423223548,0.001133342110868437,1.8736782219300103
2008-05-07,0.07368374298093913,-0.13722213029703598,0.06496918655328504,11.61,1.0003009780674958,0.014765736022082976,2.2404905559400885,0.0005966758907641231,0.9471739547737689,0.0011004814140068487,2.178866640749087
2008-05-08,0.07786903655736632,-0.1443904635094569,0.067988090684867,11.6,1.0003007325094753,0.014776218857670553,2.399379185707894,0.0005852612331329548,0.9419617758215968,0.001070365447042587,2.337695350788361
2008-05-09,0.0818395900581836,-0.1516477309570464,0.07124922245987662,11.61,1.0003009780674958,0.014786950915645969,2.589435238959703,0.0005551731039973581,0.9398811700125582,0.001013555594027916,2.5289357451794956
2008-05-12,0.08087753043735377,-0.1500303075925162,0.07044819233946296,11.61,1.0003009780674958,0.01479768308712126,2.741244143941493,0.00048335727086233274,0.9393076160789252,0.0008817296348141654,2.684808862476627
2008-05-13,0.08335784282088879,-0.15434208604574134,0.0722467044893773,11.62,1.0003012236035764,0.01480866446920559,2.941124564597172,0.0004474545222953123,0.9363585053933093,0.0008126061481855523,2.886485478182876
2008-05-14,0.08907911244512202,-0.164544589542163,0.0767451674188795,11.63,1.0003014691177208,0.01481989504767145,3.23217525190119,0.0004242076550403259,0.9329696503863697,0.0007674020739914787,3.178415253706119
2008-05-15,0.09228829278168732,-0.17003223533279355,0.0790205932372858,11.63,1.0003014691177208,0.01483112575042278,3.479198603820072,0.0003945872949619327,0.9296132168304709,0.0007101444794044106,3.426957615964662
2008-05-16,0.09863944550351847,-0.18092689182144475,0.08360535003121032,11.64,1.0003017146099327,0.01484285572966293,3.8984157063842217,0.00036136671139372123,0.924305735605345,0.0006453178672577234,3.8477511944368565
2008-05-19,0.10202374569540922,-0.18726818757685249,0.08646994706234841,11.64,1.0003017146099327,0.01485433575020334,4.40838164389146,0.00030161658773065813,0.9235819464217755,0.0005390534403245707,4.361868631592963
2008-05-20,0.10429437602874442,-0.19147725084563263,0.08835371957176555,11.64,1.0003017146099327,0.014865815900605872,4.8159853539096895,0.00026381072286370743,0.9229445164431496,0.0004715625710839662,4.772335153136638
2008-05-21,0.10377539489900901,-0.19021078378908648,0.08760745758071148,11.64,1.0003017146099327,0.014877296180873856,4.904426752092472,0.0002527739337374468,0.921239521214445,0.0004501023958667627,4.861640700759529
2008-05-23,0.10064966368330898,-0.18400640714640693,0.08451643449812608,11.64,1.0003017146099327,0.014888776591007735,4.929403103361161,0.00023696131021622364,0.9186999386144238,0.0004190396397543825,4.888004126934048
2008-05-26,0.0956960488983747,-0.17455731155888718,0.07998710745464917,11.64,1.0003017146099327,0.014900257131009287,4.874251392831779,0.0002206040444371367,0.9165300335220385,0.00038738264152067255,4.834433434500468
2008-05-27,0.08959140621494546,-0.1632648652225911,0.07477531876068132,11.64,1.0003017146099327,0.014911737800879843,4.508896970529397,0.0002270053715793458,0.9160805972843239,0.0003969795767322142,4.468768170047601
2008-05-28,0.08165103132505755,-0.1486671705869905,0.06810275026102379,11.64,1.0003017146099327,0.014923218600621846,3.9337576860497308,0.0002489586333817511,0.9162739831031153,0.00043366725674291517,3.892129005773163
2008-05-29,0.07685429847174105,-0.14031265278620325,0.06459570059124667,11.64,1.0003017146099327,0.014934699530235518,3.266383391024289,0.0003185625533561904,0.9208707451261265,0.0005585536972798159,3.219805044904391
2008-05-30,0.06686943680797829,-0.12151380563867983,0.05585972359360852,11.64,1.0003017146099327,0.01494618058972308,2.609603541858732,0.0003826178156603983,0.9195779041219801,0.0006646815334654649,2.5590844371050894
2008-06-02,0.059779337303569255,-0.10834060038318348,0.04990062442693409,11.64,1.0003017146099327,0.014957911898831,2.0964615488864937,0.00047687987454530514,0.9214324203786877,0.0008269941606443892,2.04065932931439
2008-06-03,0.04973163546348149,-0.09037162725664405,0.041922635645742154,11.64,1.0003017146099327,0.014969393220899851,1.6888544026990744,0.0005072162828246135,0.9281045922043492,0.0008860567436940515,1.632411374692416
2008-06-04,0.04063150686796705,-0.07436190008157542,0.03494556600045668,11.64,1.0003017146099327,0.014980874672845923,1.3380254534967593,0.0005325828808261755,0.9402910291121903,0.0009479722645320367,1.2815799993885586
2008-06-05,0.034442071889610834,-0.06289731380215478,0.02957914901590786,12.14,1.0003139613432406,0.015004782846084641,1.1719162575719992,0.0005018111301831268,0.9410125262784915,0.0008906010762123538,1.1175670275595118
2008-06-06,0.02995312597165652,-0.05475522335657857,0.02594902271339881,12.14,1.0003139613432406,0.015028691582486431,0.9846025075141058,0.0005359550408289928,0.9483841924541786,0.0009608516945470334,0.9291844243170932
2008-06-09,0.03353154763888532,-0.061525274217405355,0.02917253309728534,12.14,1.0003139613432406,0.015052600882066614,1.0878153561363784,0.0005461032062374966,0.9488257710895975,0.0009832252702710502,1.0316602558577794
2008-06-10,0.042759245879586814,-0.07875685863545097,0.03715427134914581,12.16,1.0003144500791965,0.015077006693516859,1.4338169861943844,0.0005072429351564296,0.9438942655045497,0.0009118920398602854,1.3787937613802896
2008-06-11,0.05959664011187831,-0.10990230307064824,0.0514435471706445,12.17,1.0003146944145838,0.015101661039007563,2.1397065842113836,0.00043977070429868694,0.9364037546217799,0.0007880505126355112,2.0869942857374455
2008-06-12,0.07631867544068074,-0.14140799083234737,0.06618953400023854,12.17,1.0003146944145838,0.01512631598330838,2.9114152274197345,0.0003836580798083723,0.9363111565999027,0.0006946027149627096,2.8611883182382876
2008-06-13,0.09784907194718612,-0.18230396109749195,0.08554996222668751,12.17,1.0003146944145838,0.015150971526429968,3.8778238446803113,0.0003484935243343392,0.9386574855915051,0.0006416368966369602,3.8288651295633325
2008-06-16,0.11847580095696625,-0.2218601913781251,0.10444796966032516,12.17,1.0003146944145838,0.015176878761391066,4.906789686515646,0.00031307780559299003,0.941652259556567,0.0005863755192125934,4.859431390101049
2008-06-17,0.13167395594593256,-0.24755870755906773,0.11690982270406912,12.17,1.0003146944145838,0.015201535532589405,5.605711639349746,0.00029225088549020425,0.9445750692723379,0.000554447781226542,5.55941545193764
2008-06-18,0.1437084842660023,-0.271080942075465,0.12834570617610574,12.17,1.0003146944145838,0.015226192902656033,6.369767054743429,0.00026642374762900976,0.9469795788653376,0.0005110936336560051,6.325080016725868
2008-06-19,0.15529357200445704,-0.2937810630179374,0.13942036138599753,12.17,1.0003146944145838,0.015250850871604715,7.101654222869186,0.00024757564034267747,0.949197991674701,0.0004798761973908532,7.058124013967574
2008-06-20,0.16666992858825858,-0.3153104903350249,0.14959505600519463,12.17,1.0003146944145838,0.015275509439448776,7.713252463642822,0.00024050115685780074,0.9489232015727964,0.0004684269885868638,7.6697960918439145
2008-06-23,0.17034619165066897,-0.322355178741552,0.15295063804011505,12.17,1.0003146944145838,0.015300168606204645,8.046609693034052,0.00023034450719713976,0.9490029279572165,0.0004495267790082731,8.003910891214183
2008-06-24,0.16980710865951068,-0.3212708631110612,0.15243810927791376,12.17,1.0003146944145838,0.015324828371886978,7.758918069569156,0.00024631275383057614,0.9490184999430996,0.0004805310354773921,7.714790338886235
2008-06-25,0.16576055182885585,-0.3145918024426067,0.14972444548078317,12.17,1.0003146944145838,0.015349488736508876,7.720715993666483,0.0002360182136152355,0.9519130688613124,0.000462413625683335,7.677841258865885
2008-06-26,0.15850409916301036,-0.3012920736492466,0.14366436973783614,12.17,1.0003146944145838,0.015374149700085438,7.183827984894479,0.00024928622031330854,0.9537082893708017,0.0004885309520057329,7.140196517372198
2008-06-27,0.1514558035630778,-0.2879738555227084,0.1373714255769248,12.17,1.0003146944145838,0.015398811262631096,6.8768691747120005,0.0002490398765000099,0.9541103055058116,0.0004868300933004838,6.833611785316233
2008-06-30,0.1440451957142948,-0.273399528703554,0.13022001502657912,12.17,1.0003146944145838,0.01542347342415984,6.499943354632561,0.0002538869387580634,0.9526580322720163,0.0004930306985313896,6.456552864321451
2008-07-01,0.14386529105122198,-0.27243377261351326,0.12949240953297736,12.17,1.0003146944145838,0.015435652844225878,6.325287189966655,0.0002686534786337997,0.9506969817466409,0.0005194550600719797,6.28056722057189
2008-07-02,0.14784295470798672,-0.27902971052714126,0.13217846414292514,12.17,1.0003146944145838,0.015448579837921361,6.467315148427545,0.0002727151124242864,0.9474773228622626,0.0005247244159130115,6.421900291617878
2008-07-03,0.14914557579418455,-0.2801156743064487,0.1320676699282316,12.17,1.0003146944145838,0.015461756186623932,6.395520269401314,0.0002864008539175053,0.9430159482342422,0.0005461619299790774,6.3486855870466
2008-07-04,0.14278126261440718,-0.26730789856602594,0.12564087197615817,12.17,1.0003146944145838,0.015474932706301958,6.197514557902867,0.00028213004077829595,0.9401128414884969,0.0005330992694667976,6.151206945965122
2008-07-07,0.1408814413263996,-0.2637698355561502,0.12402946802911831,12.17,1.0003146944145838,0.01548860785792372,5.918728154639253,0.00030133221531969677,0.9405093603865748,0.0005692545281274606,5.870993298590496
2008-07-08,0.14173522975238373,-0.26463921896437353,0.12419182443129567,12.17,1.0003146944145838,0.01550278175095543,5.50725849490623,0.00035394862079116737,0.9386591262974814,0.0006660180156028634,5.455375354007549
2008-07-10,0.14472493542467157,-0.26851974113081545,0.12523136043535685,12.17,1.0003146944145838,0.015516706548519776,5.550659990202849,0.000367380677501739,0.9328396058848005,0.0006836634725361195,5.497284680486362
2008-07-11,0.13858095989723757,-0.25629485627609866,0.11912105060678328,12.17,1.0003146944145838,0.015530631537024053,5.55823991507071,0.00033910187845758864,0.9296454172877551,0.0006250041865525969,5.5071214589599204
2008-07-14,0.13589347589920422,-0.25156424471864064,0.11706789619349721,12.17,1.0003146944145838,0.01554455671647137,5.351724480931256,0.0003514510709519134,0.9308072359188851,0.0006484712248731355,5.299906100348764
2008-07-15,0.13750150585217463,-0.25483543403640474,0.11868746804343297,12.17,1.0003146944145838,0.015558482086862835,5.548943311092589,0.0003337243021942012,0.9315655342879615,0.0006173399724902175,5.498396717049994
2008-07-16,0.14728262023612776,-0.27301746052549797,0.1271150450626691,12.17,1.0003146944145838,0.015572407648203335,6.052856372261807,0.00032027995906214033,0.9312603132386187,0.0005949487976198785,6.00277842928222
2008-07-17,0.15667263170491735,-0.28986003000365784,0.13473958031407232,12.17,1.0003146944145838,0.015586333400493313,6.043451211451958,0.0003633233540076926,0.9297666756846584,0.000675558200377014,5.989476150682186
2008-07-18,0.15968415588511595,-0.2960033043235691,0.13798992895110931,12.17,1.0003146944145838,0.015600259343736322,5.589763055379867,0.0004386745421334574,0.9324483761552634,0.0008211105531624717,5.530446717883455
2008-07-21,0.15646962599443678,-0.2890693422900712,0.13441110084960817,12.17,1.0003146944145838,0.01561443479516611,5.212677989225745,0.0004881507258462372,0.9300646859650984,0.0009073197508605624,5.150167373117176
2008-07-22,0.15454374600473456,-0.28432027743820226,0.13171933371197314,12.17,1.0003146944145838,0.015628361123741774,5.012735735701467,0.0005196159291490874,0.9266715888579873,0.000957652143847724,4.948138058429794
2008-07-23,0.14964596746364353,-0.27334854456320756,0.1258438884607633,12.16,1.0003144500791965,0.015642039563997123,4.692752808125262,0.0005649649719708882,0.9208873458651259,0.001025466875776845,4.625328178495105
2008-07-24,0.1426742102045376,-0.2586312925761042,0.11825729284934146,12.91,1.0003327152147052,0.01567401413665559,4.404174851760011,0.0005937224536703619,0.9146283835842929,0.0010591803739121524,4.335100498731952
2008-07-25,0.13551404158831057,-0.24386959432389307,0.1108161352249337,12.92,1.000332957931608,0.015705986867866617,4.086146707020109,0.0006331660321875774,0.9089749370635043,0.0011112893369145517,4.014926693228904
2008-07-28,0.12704684101874944,-0.22553170522525595,0.10119473971551533,12.92,1.000332957931608,0.015737960605556767,3.822641683648524,0.000655765508262466,0.8975649670445047,0.001117222841810798,3.749897969857805
2008-07-29,0.10990037953923408,-0.19155065234051902,0.08454035227795527,12.92,1.000332957931608,0.01576968606136453,3.352486509924203,0.0006665785208886433,0.8829012664040237,0.0010889942217253265,3.279309005912427
2008-07-30,0.10151980325589553,-0.1757293523715986,0.07725976493859675,12.92,1.000332957931608,0.01580141250808076,2.9142710118996997,0.0007650605620753061,0.8795608818038037,0.001233596645246699,2.836327866806998
2008-07-31,0.0971123890270318,-0.16764557657142803,0.07374428576912831,12.92,1.000332957931608,0.01583313994573854,2.6024666749874426,0.000883110156603219,0.8800745808599633,0.0014202570345606528,2.5192170996804193
2008-08-01,0.10231280059012207,-0.17710852598989413,0.07811514081459092,12.92,1.000332957931608,0.015864868374368513,2.6692217393570687,0.0009244689048102753,0.8824258903014881,0.0014984583200203648,2.5837766535349846
2008-08-04,0.09414520976242936,-0.1615788615542514,0.07087491923005027,12.92,1.000332957931608,0.01589659779400021,2.3939421543861674,0.0009923111289420832,0.8776409089921323,0.0015823837617014165,2.3057541399029384
2008-08-05,0.09702417325048728,-0.16682513453014217,0.07327654730806589,12.92,1.000332957931608,0.01592832820466561,2.4517930126107776,0.0009999690309184907,0.8788377057116257,0.0016015033297835787,2.363093302677649
2008-08-06,0.09716692194953248,-0.16768379365157976,0.07391677678080222,12.92,1.000332957931608,0.01596005960639535,2.4502653848695575,0.000996813708909533,0.8819744659102495,0.001608056481615721,2.3620106855699707
2008-08-07,0.09192248377935457,-0.15941819764582824,0.07075800272735173,12.92,1.000332957931608,0.01599179199922074,2.270179833571001,0.0010306429629699044,0.888089422016035,0.001679910036998589,2.18161633084883
2008-08-08,0.08981282194000592,-0.15709603426704621,0.0703462939002041,12.92,1.000332957931608,0.0160235253831722,2.2109118994623786,0.0010206317615134993,0.8959754134601985,0.0016913230874631164,2.123786744567635
2008-08-11,0.08442169571655793,-0.14666077739258518,0.06527396205133462,12.92,1.000332957931608,0.016055259758281704,2.1254014228460374,0.0009914035853072066,0.8905403902979886,0.001618270725028694,2.0395127368234904
2008-08-12,0.08894901666455943,-0.15617511286844488,0.0699249532061569,12.91,1.0003327152147052,0.016086748585176558,2.4008930901286263,0.0008444707692037578,0.8957966852664428,0.001401094531984235,2.321658357751789
2008-08-13,0.08411299657594118,-0.14879117882992085,0.06733722436861743,12.91,1.0003327152147052,0.01611823838795101,2.1459007318582475,0.0009319206896435476,0.9055072145395682,0.0015736277743932348,2.064060208858767
2008-08-14,0.0817056362603236,-0.14608905729884405,0.06691455072125618,12.92,1.000332957931608,0.016149975721316157,2.034380673044259,0.000958133459061719,0.9164851511184322,0.0016543422472559124,1.952654504179261
2008-08-15,0.056308914895162904,-0.10057918054708696,0.046618012858076145,12.92,1.000332957931608,0.016169273045509636,1.3639710911243417,0.0010202640474393418,0.9276161746552272,0.0017713696738640653,1.2831273180585594
2008-08-18,0.0554707116444675,-0.0990893995033435,0.045842610486870654,12.92,1.000332957931608,0.016188570736172414,1.3907551158392777,0.0009534937932287311,0.9258705113952647,0.0016501597710047694,1.3125115722698413
2008-08-19,0.06087931108548967,-0.10810581154764481,0.04958308340452085,12.92,1.000332957931608,0.016207868793311375,1.5262156922911307,0.0009638853017633351,0.9178538810853255,0.0016458702064321,1.4463268724686
2008-08-20,0.06602557109243495,-0.11752310617645723,0.053936700758066655,12.92,1.000332957931608,0.016226670706303015,1.6303896908559716,0.0009871909154326062,0.9184093085802569,0.0016933481000951556,1.5491033976945179
2008-08-21,0.07277956999303282,-0.1288643080389379,0.0586934150263796,12.92,1.000332957931608,0.016245224740553565,1.7910176713423824,0.0010024354359921333,0.9114126784174492,0.001700879751253674,1.7078000533370306
2008-08-22,0.07636739265027268,-0.13512426370941966,0.06137220712103929,12.92,1.000332957931608,0.016263779113558696,1.90913833332449,0.000972037003460561,0.9088252723453529,0.0016445307781441953,1.826596922340896
2008-08-25,0.07953942153526215,-0.1408803601207701,0.06394855941371992,12.92,1.000332957931608,0.01628233382532529,2.009522683944859,0.0009491226260403909,0.9082586555805415,0.0016075090312776168,1.9275979366976077
2008-08-26,0.08265456867044892,-0.14442802677822986,0.06454279209860468,12.92,1.000332957931608,0.016300888875859787,2.1702189014237643,0.0009024688429668015,0.8941529083923178,0.0014851584559833933,2.0887192048135947
2008-08-27,0.08353155934438077,-0.14340078959265168,0.06269908892706348,12.92,1.000332957931608,0.016319444265168626,2.4588029783377046,0.00074510998736808,0.8747714286854552,0.0011766172205428683,2.382935161583595
2008-08-28,0.08594652274872852,-0.14717604513645963,0.06403316447718867,12.92,1.000332957931608,0.016337999993256247,2.682455036698174,0.0006661190303583285,0.8704288046502973,0.001043960735115176,2.6101301177670986
2008-08-29,0.08598680898728754,-0.14552053791955571,0.06240667586521051,12.92,1.000332957931608,0.016356556060130867,2.9695979254922604,0.0005577067335088151,0.8579297881525321,0.0008503052769484365,2.902393178632095
2008-09-01,0.08990055957100669,-0.15162599226622583,0.06473431012699189,12.91,1.0003327152147052,0.016374865856490395,3.1758192162358263,0.0005359548879029421,0.8540775534033384,0.0008117790018595225,3.109322493656149
2008-09-02,0.08985984205004595,-0.15123710356908984,0.0643965842103579,12.92,1.000332957931608,0.016393422596453044,3.2546058329265315,0.0005121645928030578,0.8517979814511494,0.0007718138037656441,3.1894170169672993
2008-09-03,0.08320305378353018,-0.13944026384207298,0.05921006273795538,12.92,1.000332957931608,0.016411979675221344,2.964048611615365,0.0005352241328603788,0.849479230705102,0.0007990232907895523,2.8977332557594098
2008-09-04,0.07317981213976417,-0.12208468626025638,0.05175951857328881,12.92,1.000332957931608,0.016430537092799957,2.522622794380161,0.00057877888425319,0.8482051208575185,0.0008560193740869145,2.454360329715044
2008-09-05,0.07400546061180904,-0.12373701693872548,0.052643311304093506,12.92,1.000332957931608,0.01644909484919599,2.438184903571602,0.0006301713588940745,0.8511891367862782,0.000938361053208451,2.3671531761991975
2008-09-08,0.0752157490646749,-0.12623528205582077,0.05396931552607687,12.91,1.0003327152147052,0.016467406312651756,2.373956608806091,0.0006807323377286476,0.8553774898087587,0.0010236528496362595,2.30040816603654
2008-09-09,0.0763953515176268,-0.12857920481648374,0.055185517306193456,12.92,1.000332957931608,0.01648596474219799,2.3210239599289153,0.0007297074140278219,0.8587261816730735,0.001105933920080685,2.245085850371293
2008-09-10,0.08331759829401976,-0.14095534083301597,0.060747114128427454,12.92,1.000332957931608,0.016504523510579183,2.4778551575546945,0.0007516245195137573,0.8622534340376944,0.001152937455835343,2.4004938392885267
2008-09-11,0.08466385962780718,-0.14296719221375845,0.061495128933613544,13.66,1.0003508597557424,0.016541274178232035,2.5076095838578305,0.0007601628152346858,0.8605877575338159,0.0011623237467823665,2.4295268449281324
2008-09-12,0.08192773784116564,-0.1380930451915874,0.05935663629276978,13.66,1.0003508597557424,0.016578026174565608,2.399222479592693,0.000781040264136974,0.8600003539510922,0.0011903733344259442,2.3202664878945902
2008-09-15,0.07723905918262577,-0.12910806376176662,0.05524776805767135,13.66,1.0003508597557424,0.016614779499631194,2.145949920673081,0.0008826409711037578,0.8562446482003945,0.0013278739457249292,2.0621041936784694
2008-09-16,0.07889019942155834,-0.13084846260382424,0.05565580551155462,13.66,1.0003508597557424,0.01665153415347409,2.109181101462693,0.0009665006901880196,0.8511291661365918,0.001436568554544878,2.020734947276725
2008-09-17,0.08431873565292278,-0.13888458982506774,0.05894423073756095,13.66,1.0003508597557424,0.016688290136142925,2.01346962908982,0.0012225064116384895,0.849345516231638,0.0018097348085013656,1.9132048349581556
2008-09-18,0.08605399715491119,-0.1400265740599316,0.05875511892390437,13.66,1.0003508597557424,0.01672504744768699,2.0325465459417367,0.0012788343557792723,0.8397369019576338,0.0018513075081312259,1.9285736513035205
2008-09-19,0.08612291774782463,-0.13889252350311918,0.05774769772400575,13.66,1.0003508597557424,0.016761806088154696,2.0594022261252527,0.001270286039640902,0.832079674970577,0.0018058211767943563,1.9547645250772752
2008-09-22,0.08081318203113128,-0.128501277356426,0.05278781614444972,13.66,1.0003508597557424,0.016798566057591113,1.956987035229152,0.0012760065424957754,0.8221649627390659,0.0017646609548362053,1.8514366899253845
2008-09-23,0.07148717443591203,-0.1126027503206976,0.046037757494913144,13.66,1.0003508597557424,0.016835327356048202,1.7357038057113625,0.0012962649538546043,0.818360298873194,0.0017640685162836679,1.629947670545891
2008-09-24,0.06886414530718755,-0.10740882634335733,0.0435066705175969,13.66,1.0003508597557424,0.016872089983569927,1.708450804309114,0.0012674993734329329,0.81078250175032,0.001690577316109138,1.6031605318043858
2008-09-25,0.06912077960893749,-0.10769912583003269,0.04349099236178444,13.66,1.0003508597557424,0.01690885394020758,1.7621067131412878,0.0012038961177245403,0.8082726550918936,0.0015976631233172436,1.659104947130793
2008-09-26,0.07052248969583301,-0.1113039467499944,0.0453684632276752,13.66,1.0003508597557424,0.01694561922600668,1.8511314624256163,0.0011079439241484267,0.8157898222465626,0.0015014723815818002,1.75307873140651
