Date,IBOV,S&P500,r_IBOV,r_S&P500,mean_r_IBOV,var_r_IBOV,mean_r_S&P500,var_r_S&P500
2011-04-11,68164.0,1324.4599609375,0.9919380657178614,0.9972066204739931,1.069742895805145,0.00036621985177282874,0.9073505109811048,0.00017351210355431588
2011-04-12,66896.0,1314.1600341796875,0.9813978052931166,0.9922233007704349,1.0693751492477939,0.0003627651356382134,0.9075525618223648,0.00017169490424422283
2011-04-13,66486.0,1314.4100341796875,0.9938710834728534,1.000190235582804,1.069307649446791,0.0003640341937841587,0.9080786966997827,0.0001580579282759474
2011-04-14,66279.0,1314.52001953125,0.9968865625846043,1.0000836765915524,1.069213404441617,0.000366295754240162,0.9084711899105308,0.00015025399239559808
2011-04-15,66684.0,1319.6800537109375,1.0061105327479292,1.0039254131569084,1.0688431107219643,0.00036491837206792605,0.9086382769997963,0.00014997380748368712
2011-04-18,65415.0,1305.1400146484375,0.9809699478135685,0.9889821483460226,1.0684377935206586,0.00037907646146824155,0.9086536171878246,0.00014974944928825438
2011-04-19,66158.0,1312.6199951171875,1.0113582511656347,1.0057311708972196,1.0682445275809946,0.0003831349435382633,0.9087299048049625,0.0001491940641095479
2011-04-20,67058.0,1330.3599853515625,1.013603796970888,1.0135149474336562,1.0688141367507789,0.0003654398590133231,0.9089992598144163,0.0001512234103612619
2011-04-25,66972.0,1335.25,0.9987175281099944,1.0036757078552279,1.069326753164056,0.00034900747462820683,0.9092231459194671,0.0001548608059951033
2011-04-26,67144.0,1347.239990234375,1.0025682374723766,1.0089795845230294,1.0697639098941363,0.0003386962947471787,0.909536449816892,0.00016364737993174183
2011-04-27,66264.0,1355.6600341796875,0.9868938401048493,1.0062498470995118,1.0704153466528723,0.00029686038813257195,0.9100171157899071,0.0001783413218712385
2011-04-28,65673.0,1360.47998046875,0.9910811300253531,1.0035554240499382,1.0707639894929581,0.0002728061293916244,0.910550712412805,0.00019628705783590066
2011-04-29,66133.0,1363.6099853515625,1.0070044005908059,1.0023006622131507,1.07088402451644,0.00026766101077054975,0.9110269549861709,0.00021530886790510398
2011-05-02,65463.0,1361.219970703125,0.9898689005488939,0.9982472886865659,1.0705353816763539,0.0002817761334848501,0.9114263582827172,0.00023112437422010852
2011-05-03,64318.0,1356.6199951171875,0.9825092036723034,0.9966206963716809,1.069891268009236,0.0003214523224612897,0.91182175318965,0.00024397642566189226
2011-05-04,63616.0,1347.3199462890625,0.9890854815137287,0.9931446913198994,1.0686320146461858,0.00038577338056637877,0.9119737750772116,0.000248726747071182
2011-05-05,63407.0,1335.0999755859375,0.9967146629778671,0.9909301641849936,1.0672699196051925,0.00045380610998792275,0.9119001124829011,0.0002468520852890543
2011-05-06,64417.0,1340.199951171875,1.01592884066428,1.0038199203649145,1.066107776804906,0.000482579379806374,0.9118612769909393,0.0002456489888929109
2011-05-09,64622.0,1346.2900390625,1.0031823897418384,1.0045441636416266,1.0655289341717769,0.000509253718737432,0.9122876306343183,0.00025223108258119097
2011-05-10,64877.0,1357.1600341796875,1.0039460245736747,1.0080740366501983,1.0648816365517817,0.0005306492706140846,0.9129753225079241,0.00026343829095042874
2011-05-11,63776.0,1342.0799560546875,0.983029424911756,0.9888885041224229,1.0638713683037517,0.0005797625391597115,0.913472572012042,0.0002651975186819132
2011-05-12,64003.0,1348.6500244140625,1.003559332664325,1.0048954373617867,1.0629480219692773,0.0006201134461013714,0.9138701786187994,0.000271946442565725
2011-05-13,63235.0,1337.77001953125,0.9880005624736341,0.9919326699396758,1.0616273183156915,0.000680983808957546,0.9140159821039557,0.0002739765013392485
2011-05-16,62830.0,1329.469970703125,0.9935953190479956,0.9937956085822335,1.0605406351986015,0.0007556724319262778,0.9143357810771434,0.0002716950296568452
2011-05-17,63673.0,1328.97998046875,1.013417157408881,0.9996314394118162,1.0593915466051127,0.0007968982557702532,0.9146196479415865,0.00026981929697126797
2011-05-18,62841.0,1340.6800537109375,0.986933237007837,1.0088037994658585,1.0577024596036004,0.0008517277923206125,0.914753842954971,0.0002721142505567241
2011-05-19,62367.0,1343.5999755859375,0.9924571537690361,1.002177940864353,1.055905118204253,0.0009214290892779289,0.9150641051324999,0.0002757700143921295
2011-05-20,62597.0,1333.27001953125,1.0036878477399906,0.9923117324781264,1.0544191673963248,0.0009865800906735795,0.9152472224061539,0.00027635577557409414
2011-05-23,62345.0,1317.3699951171875,0.995974247967155,0.9880744153988757,1.053242378412802,0.0010631754545721223,0.9155548595608554,0.00026833335171339354
2011-05-24,63337.0,1316.280029296875,1.0159114604218462,0.9991726198225613,1.0521763909894157,0.0011017893959916233,0.9157207016200135,0.00026487333184742654
2011-05-25,63388.0,1320.469970703125,1.0008052165400951,1.0031831687125787,1.0509725384064341,0.0011321464432418574,0.9160534907447261,0.00025689267839788685
2011-05-26,64099.0,1325.68994140625,1.0112166340632296,1.003953115798874,1.050047281700233,0.0011452464069327186,0.9166590899217917,0.00023781859563737926
2011-05-27,64295.0,1331.0999755859375,1.0030577700120127,1.0040809196862042,1.0495034625487565,0.0011592510175637582,0.9176848226527982,0.00018964313033126233
2011-05-31,64620.0,1345.199951171875,1.005054825414107,1.0105927246972797,1.0489953036695079,0.0011673506930331703,0.9186726882485927,0.0001627677679776659
2011-06-01,63411.0,1314.550048828125,0.9812906220984215,0.9772153557416878,1.047890790416304,0.0011929168751405011,0.9191610943274775,0.00014008012854610803
2011-06-02,64218.0,1312.93994140625,1.0127264985570328,0.9987751646098904,1.0471037172649869,0.001201727268587894,0.919362315148666,0.0001330827931852027
2011-06-03,64341.0,1300.1600341796875,1.0019153508362142,0.9902661905365798,1.0460730717185407,0.0011944258713393364,0.9194506262476116,0.0001289028829954551
2011-06-06,63068.0,1286.1700439453125,0.9802147930557499,0.9892397936664761,1.04456769879806,0.001205665052710181,0.9192934909640406,0.00013746167022964695
2011-06-07,63218.0,1284.93994140625,1.0023783852349846,0.999043592606706,1.04319382313142,0.0012144079607581094,0.9189518550400295,0.00015327261623128427
2011-06-08,63033.0,1279.56005859375,0.9970736182732766,0.9958131250814631,1.0416868582345002,0.0012183928361034462,0.9184786524995271,0.00017519272089078472
2011-06-09,63469.0,1289.0,1.0069170117240176,1.0073774898980705,1.0405011541829203,0.00122090913968521,0.9181858038731723,0.00018732559076463625
2011-06-10,62697.0,1270.97998046875,0.9878365816382801,0.986020155522692,1.038997691634166,0.0012333093041664927,0.917516078897455,0.00021855629563135074
2011-06-13,62023.0,1271.8299560546875,0.9892498843644831,1.0006687560771996,1.037095598185149,0.0012453536785023266,0.9167362058719685,0.0002484523381802686
2011-06-14,62205.0,1287.8699951171875,1.0029343953049674,1.012611779574887,1.03506359945873,0.0012245803769460979,0.9162115926980148,0.00026283032965185646
2011-06-15,61604.0,1265.4200439453125,0.990338397234949,0.9825681541949176,1.0326234179734162,0.0011853273499325835,0.9152857795377262,0.0002971935849270425
2011-06-16,60881.0,1267.6400146484375,0.9882637491072008,1.0017543350239684,1.0298142163496002,0.0011381878051831198,0.9143842900144098,0.0003272696127477712
2011-06-17,61060.0,1271.5,1.0029401619552898,1.00304501696614,1.027019342513733,0.001061095602565099,0.9135394628572329,0.00035179337315099853
2011-06-20,61168.0,1278.3599853515625,1.0017687520471668,1.0053951909961167,1.0245138899944302,0.0010066411526875783,0.912749224703049,0.0003679701480077229
2011-06-21,61424.0,1295.52001953125,1.0041851948731362,1.0134234756847214,1.0220456897237942,0.0009246323041325005,0.9122241965190595,0.00037241205485872956
2011-06-22,61194.0,1287.1400146484375,0.9962555352956499,0.9935315512253955,1.0196500835787652,0.000859919996263015,0.911657154473566,0.00038206314611458064
2011-06-24,61017.0,1268.449951171875,0.9971075595646632,0.9854793858757724,1.0173745124572178,0.0008146257113734475,0.9108830865274821,0.00040640461708802913
2011-06-27,61217.0,1280.0999755859375,1.0032777750462987,1.009184457300266,1.015566345618087,0.0008024705553781353,0.9104123706731285,0.00042016082305257866
2011-06-28,62303.0,1296.6700439453125,1.0177401702141562,1.012944354874931,1.0142344981294298,0.0007746244892859218,0.9101672009639689,0.00042423885467050913
2011-06-29,62334.0,1307.4100341796875,1.0004975683353932,1.0082827472451643,1.012978428719257,0.0007486370151809802,0.9100689397463614,0.0004250871074547379
2011-06-30,62404.0,1320.6400146484375,1.0011229826418968,1.010119228186168,1.0116156968876882,0.0007062860636239987,0.9100822065712437,0.00042514576136557723
2011-07-01,63394.0,1339.6700439453125,1.015864367668739,1.0144097021790914,1.010972220011146,0.0006878872119673381,0.9105594175013596,0.00042852754020326206
2011-07-05,63039.0,1337.8800048828125,0.9944001009559265,0.9986638209381555,1.0099791451086546,0.0006515746839085289,0.9109085151708505,0.00043210768219865476
2011-07-06,62565.0,1339.219970703125,0.9924808451910722,1.0010015590452224,1.0085485950807949,0.0005858279490388939,0.9110309616887519,0.0004349518370941414
2011-07-07,62207.0,1353.219970703125,0.9942779509310318,1.0104538464974127,1.0070314415346673,0.0005224802752616214,0.9112793097674534,0.00044393431972245706
2011-07-08,61513.0,1343.800048828125,0.9888436992621409,0.9930388834934903,1.0052385576693486,0.00045676718921588484,0.9112317691869372,0.00044213841721108275
2011-07-11,60224.0,1319.489990234375,0.9790450799018093,0.9819094673981075,1.00331545013134,0.0004467490743874695,0.910731892972959,0.0004285764913957234
2011-07-12,59705.0,1313.6400146484375,0.9913821732199788,0.9955664873328077,1.0014152670540495,0.0004637004482586753,0.9100845566077469,0.00041072625022380704
2011-07-13,60670.0,1317.719970703125,1.0161628004354744,1.003105840267647,0.9996758735970728,0.00043249299102692543,0.9094503487307383,0.0003891844739024225
2011-07-14,59679.0,1308.8699951171875,0.983665732652052,0.9932838723076989,0.9978342752527283,0.00044241318120289113,0.9087268630850664,0.000369341873484039
2011-07-15,59478.0,1316.1400146484375,0.996631981098879,1.0055544244717742,0.9962932420600196,0.00047909034545915254,0.9081674228087643,0.0003522128325336676
2011-07-18,58838.0,1305.43994140625,0.9892397188876559,0.991870110229081,0.9947719493751513,0.0005437085921194397,0.9075886339548205,0.0003419813895133567
2011-07-19,59082.0,1326.72998046875,1.0041469798429585,1.0163087081888775,0.9933948897556335,0.0005973448100661777,0.9074729591860389,0.0003391148100404938
2011-07-20,59120.0,1325.8399658203125,1.00064317389391,0.9993291667019366,0.9917083499164232,0.0006290505656186042,0.9072745017243566,0.00033354402892017064
2011-07-21,60263.0,1343.800048828125,1.0193335588633288,1.0135461922032953,0.9903204648571221,0.0006203961665025916,0.907240089632044,0.00033198632904682575
2011-07-22,60270.0,1345.02001953125,1.000116157509583,1.000907851360914,0.9888536177664591,0.0006007334237501798,0.9070723125464181,0.00032292684592797667
2011-07-25,59971.0,1337.4300537109375,0.9950389912062386,0.9943569867287495,0.9876421236965713,0.0006087350426754553,0.9070080500981205,0.00032046886998013694
2011-07-26,59340.0,1331.93994140625,0.9894782478197796,0.9958950284618966,0.9861574464697942,0.0006242000335111044,0.9067771138835602,0.00031139036645301847
2011-07-27,58288.0,1304.8900146484375,0.9822716548702393,0.9796913314805671,0.9845823449812963,0.0006822574125563441,0.906322706573985,0.0003053620800457608
2011-07-28,58708.0,1300.6700439453125,1.0072055997804008,0.9967660334160332,0.9832699196051919,0.0007264458917076185,0.9059246866442245,0.0003032493565290293
2011-07-29,58823.0,1292.280029296875,1.0019588471758534,0.9935494673014932,0.9817257024596056,0.0007499056443429532,0.9054174870214452,0.0003032643742760739
2011-08-01,58536.0,1286.93994140625,0.9951209560886048,0.9958677006766633,0.9803550107458429,0.0007915683380908998,0.9046747894477777,0.0002990085014328184
2011-08-02,57311.0,1254.050048828125,0.9790727073937406,0.9744433352948966,0.9787452041709802,0.0008800332092784339,0.9034371940935283,0.0003155689533929378
2011-08-03,56017.0,1260.3399658203125,0.9774214374203904,1.0050156825862455,0.976650163177587,0.0010234546582810772,0.9024292882366991,0.00032961764889956384
2011-08-04,52811.0,1200.0699462890625,0.942767374189978,0.9521795537983894,0.9736145825041809,0.0013858917090936293,0.9008081814336133,0.00043493148097346386
2011-08-05,52949.0,1199.3800048828125,1.002613091969476,0.9994250823392558,0.9703070922550365,0.0016986721290176998,0.8991926030365728,0.0005365779316952707
2011-08-08,48668.0,1119.4599609375,0.9191486147047159,0.9333655358435617,0.9656203136193604,0.0024257076494249167,0.8964146102089922,0.0008472445442268074
2011-08-09,51151.0,1172.530029296875,1.0510191501602695,1.0474068481332115,0.9614977314335768,0.002814261859233497,0.8942979139419315,0.000986387279877566
2011-08-10,51395.0,1120.760009765625,1.0047701902211101,0.9558475960208075,0.9573904322216051,0.0031375256771834508,0.8913909795206869,0.0012576001295334254
2011-08-11,53343.0,1172.6400146484375,1.03790251970036,1.0462900214414874,0.9537998885616513,0.0032593372682391776,0.8890061715872472,0.0013562730959717202
2011-08-12,53473.0,1178.81005859375,1.002437058283186,1.0052616692831877,0.9506356761919943,0.003400337877989782,0.8871302216296971,0.0014581164405981174
2011-08-15,54652.0,1204.489990234375,1.0220485104632244,1.0217846220885318,0.9475899068693802,0.0034184980920971848,0.8856314246948668,0.0015088858383176481
2011-08-16,54324.0,1192.760009765625,0.9939983898119008,0.9902614545875408,0.944400541271991,0.00342784360729582,0.8841471379279932,0.00158029733349217
2011-08-17,55073.0,1193.8900146484375,1.0137876445033502,1.000947386627285,0.9418549709464318,0.0034420744564176964,0.8828718120881777,0.0016496284330613483
2011-08-18,53134.0,1140.6500244140625,0.9647921849181995,0.9554062856870007,0.9386442728647634,0.0035344731635632604,0.880877700675697,0.0018279712485034971
2011-08-19,52448.0,1123.530029296875,0.9870892460571385,0.9849910184975608,0.9352740587439324,0.0036565162527427805,0.8787213388966029,0.0020459027871493956
2011-08-22,52440.0,1123.8199462890625,0.9998474679682733,1.0002580411601183,0.9317624771153404,0.0037346043879922367,0.8764385222099942,0.0022506122226526384
2011-08-23,53787.0,1162.3499755859375,1.0256864988558352,1.0342848775945863,0.9289255751014903,0.003752813296297862,0.8749372369019821,0.002357730280428301
