Date,Taxa SELIC,SELIC_daylly,r_SELIC,a,b,c,aloc,k1,k2,r_ef,var_ef,k3
2010-01-12,0.25,1.0000068407910654,0.0003420968851615136,0.0009511318027517646,-0.0012557677135847229,0.0006937877367532814,[ 0.48  0.7   0.5  -0.67],0.05691278914053488,0.00023960609022844053,1.1051925269697316,0.00046768308073740324,0.02624976042410606
2010-01-13,0.25,1.0000068407910654,0.0003420968851615136,0.0010061090637562835,-0.0013703936726119261,0.0007203106574241915,[ 0.42  0.74  0.39 -0.55],0.0631703557762287,0.00021493279182072448,1.0514323836169255,0.0003916980604780215,0.03290413531635416
2010-01-14,0.25,1.0000068407910654,0.0003420968851615136,0.001207925667227602,-0.0016271386848894862,0.0007831837237916446,[ 0.36  0.8   0.22 -0.38],0.07875891884730683,0.00021334391506950003,0.962798397465375,0.0003363010515042812,0.046046045343513364
2010-01-15,0.25,1.0000068407910654,0.0003420968851615136,0.0014817566517208362,-0.0020212983897061926,0.0008924658207688925,[ 0.3   0.89  0.06 -0.24],0.10396285692744842,0.0001901712528391111,0.8831627872642436,0.0002630656811360086,0.07051119998084565
2010-01-19,0.25,1.0000068407910654,0.0003420968851615136,0.001516076532158492,-0.0020709091509054653,0.0009012742326440042,[ 0.27  0.88  0.03 -0.18],0.10882655083663428,0.00018280610912839893,0.8705079999653166,0.0002473900582917106,0.07558010243482205
2010-01-20,0.25,1.0000068407910654,0.0003420968851615136,0.0016046851202975883,-0.002207333175046681,0.0009361573401992773,[ 0.27  0.88 -0.01 -0.13],0.12058823371565203,0.00016750117818379193,0.8483046178096828,0.00021843108378161592,0.08798124069336143
2010-01-21,0.25,1.0000068407910654,0.0003420968851615136,0.001850310150191347,-0.0025898559770060857,0.0010595627649290181,[ 0.29  0.87 -0.07 -0.09],0.14943471031278244,0.00014418456825757592,0.8182985884272758,0.00017927822785558854,0.11813123925853233
2010-01-22,0.25,1.0000068407910654,0.0003420968851615136,0.0020723803965536996,-0.0029007166881087313,0.001166053528302585,[ 0.32  0.85 -0.1  -0.07],0.16863776494809796,0.0001433529848816958,0.804027079881272,0.00017350884860068476,0.1368804228006004
2010-01-25,0.25,1.0000068407910654,0.0003420968851615136,0.0025177645117786334,-0.0035578916255541385,0.0014068184269640004,[ 0.32  0.85 -0.13 -0.05],0.20564959922177975,0.00014150803045679463,0.7908565989850502,0.00016778264461148957,0.1735777895188464
2010-01-26,0.25,1.0000068407910654,0.0003420968851615136,0.002958471619477281,-0.004148604035474281,0.0015954214000788204,[ 0.32  0.86 -0.17 -0.01],0.24910777841098417,0.00013662948593376714,0.769169695860216,0.00015473785454275327,0.21670167869969778
2010-01-27,0.25,1.0000068407910654,0.0003420968851615136,0.003319963256706291,-0.004731839114966451,0.0018344052215414624,[ 0.31  0.86 -0.16 -0.01],0.27255891446175806,0.00013969859738013289,0.7753756776080769,0.00016143887663527934,0.24004452265679477
2010-01-28,0.25,1.0000068407910654,0.0003420968851615136,0.0032912160055417004,-0.004722786800449663,0.0018705241684177165,[ 0.27  0.88 -0.13 -0.02],0.24789944325391644,0.00016248223673549647,0.792162902972785,0.000194618330104581,0.2135700078458552
2010-01-29,0.25,1.0000068407910654,0.0003420968851615136,0.003040519633214225,-0.0042113173677033235,0.0016751768781867232,[ 0.26  0.86 -0.12  0.  ],0.20643256229401907,0.00021021086554611875,0.7956104699277263,0.0002492455143800747,0.1675287408773614
2010-02-01,0.25,1.0000068407910654,0.0003420968851615136,0.0032434797779001753,-0.004386703334201722,0.0017212349218231305,[ 0.28  0.84 -0.14  0.02],0.2102366305083697,0.00024055325540218704,0.7848059284011464,0.00027624932363184187,0.16802449676652184
2010-02-02,0.25,1.0000068407910654,0.0003420968851615136,0.003446868513082506,-0.004564681909652193,0.001767598785356209,[ 0.29  0.83 -0.16  0.04],0.2152827004141403,0.00026905748436118415,0.7745255114922379,0.0002998773469586767,0.1700256883591606
2010-02-03,0.25,1.0000068407910654,0.0003420968851615136,0.0038432453174654328,-0.005009951488141647,0.0018924193169365662,[ 0.31  0.8  -0.2   0.08],0.23848111697467123,0.0002826434625717942,0.7555185731108738,0.00030106429842443683,0.19092096690594362
2010-02-04,0.25,1.0000068407910654,0.0003420968851615136,0.0044704755221258215,-0.005689944446222325,0.002096811187637046,[ 0.32  0.78 -0.24  0.14],0.26420839370944604,0.0003268808534344058,0.7370775551068453,0.0003316156401850502,0.21174713943981013
2010-02-05,0.25,1.0000068407910654,0.0003420968851615136,0.005035948971336006,-0.0062623982299968945,0.0022508773356294527,[ 0.32  0.76 -0.28  0.2 ],0.28883459356909924,0.0003638435238740645,0.7189081888145392,0.0003515123565194562,0.23205520588604986
2010-02-08,0.25,1.0000068407910654,0.0003420968851615136,0.005819963013892611,-0.007128670770596034,0.0025089747525887216,[ 0.31  0.72 -0.31  0.28],0.3223085871440476,0.00040336175163969263,0.7039620898877021,0.0003748169215406685,0.261213205738972
2010-02-09,0.25,1.0000068407910654,0.0003420968851615136,0.006572739800101378,-0.007954798169854362,0.0027291139853239743,[ 0.28  0.68 -0.35  0.39],0.36614346416502175,0.0004111286903550041,0.6862012597226333,0.00036544170525773273,0.30283334609724233
2010-02-10,0.25,1.0000068407910654,0.0003420968851615136,0.007625803863495213,-0.009220635496441604,0.003060991162410022,[ 0.23  0.62 -0.41  0.57],0.4609102872116661,0.00035565030713269926,0.6639772601479011,0.0003006550047852948,0.40001554327909694
2010-02-11,0.25,1.0000068407910654,0.0003420968851615136,0.007868484219312953,-0.009583205790770558,0.003160791561279267,[ 0.14  0.59 -0.44  0.7 ],0.5048772446099544,0.0003132234014536801,0.6596807281106467,0.0002631318303061952,0.44734993148195723
2010-02-12,0.25,1.0000068407910654,0.0003420968851615136,0.00755848166267103,-0.009232926951277245,0.00305438064699132,[ 0.07  0.58 -0.45  0.8 ],0.4932690357559611,0.00030104553630156734,0.6616563202413871,0.00025437695487224465,0.4370594710222374
2010-02-16,0.25,1.0000068407910654,0.0003420968851615136,0.006496963878989475,-0.007962916310960879,0.0026779815936384985,[-0.04  0.61 -0.43  0.86],0.42107254985676756,0.0003012890144019445,0.6726466694177465,0.0002613267767257463,0.3658180215117909
2010-02-17,0.25,1.0000068407910654,0.0003420968851615136,0.005237782045317198,-0.00658835803093345,0.002303276922756721,[-0.21  0.66 -0.39  0.93],0.34426250916148715,0.00027644049539507314,0.6992342831928623,0.00025737246997058845,0.293411078425537
2010-02-18,0.25,1.0000068407910654,0.0003420968851615136,0.004562635492904747,-0.005748636529754931,0.002048484745226486,[-0.26  0.68 -0.37  0.95],0.2959048496106177,0.0002804886993587401,0.7127303714685846,0.00026900538150573597,0.24567246975887516
2010-02-19,0.25,1.0000068407910654,0.0003420968851615136,0.0044819824998060375,-0.0056466067359647295,0.0020160987476178266,[-0.25  0.65 -0.37  0.97],0.2907466038921217,0.0002800968037459949,0.7141378765687758,0.0002694222864564583,0.24065035427702366
2010-02-22,0.25,1.0000068407910654,0.0003420968851615136,0.004363412507829619,-0.005523896328860554,0.0019839796432839585,[-0.27  0.63 -0.36  1.01],0.28419979717522736,0.00027502716864005007,0.7183723200870697,0.0002675428018276242,0.23485695120692263
2010-02-23,0.25,1.0000068407910654,0.0003420968851615136,0.004417376201688864,-0.005619899554161734,0.002017115693506982,[-0.26  0.59 -0.37  1.04],0.2914820099902577,0.00026611216756566424,0.7178915764141515,0.0002592128752147096,0.24291644283192432
2010-02-24,0.25,1.0000068407910654,0.0003420968851615136,0.0040644277152755755,-0.005210961633943671,0.0019024463298944684,[-0.3   0.55 -0.35  1.1 ],0.266718597167392,0.0002636777458217014,0.7302185097416012,0.00026453606566078275,0.2192001617262197
2010-02-25,0.25,1.0000068407910654,0.0003420968851615136,0.0037488415348431127,-0.004755580984524625,0.0018169264143539606,[-0.34  0.49 -0.28  1.14],0.2133480018478551,0.0003475138420163067,0.7641939182771031,0.0003720351060666624,0.16114727343492305
2010-02-26,0.25,1.0000068407910654,0.0003420968851615136,0.0036408123748345447,-0.0046487029086216885,0.0018268229146925891,[-0.37  0.46 -0.24  1.15],0.19660812961252122,0.00037649628584128584,0.786028620959881,0.00042225251105478884,0.14374347490544878
2010-03-01,0.25,1.0000068407910654,0.0003420968851615136,0.003616254672880024,-0.004793555932531329,0.001990196643919469,[-0.49  0.5  -0.15  1.15],0.18043818660792246,0.00040522338477762856,0.8304499203136705,0.0005033279417939774,0.1284895749589301
2010-03-02,0.25,1.0000068407910654,0.0003420968851615136,0.003366113165120677,-0.004499898550189188,0.0019279699619671592,[-0.56  0.57 -0.09  1.08],0.16345794125528224,0.00041534031595153245,0.8569913730056727,0.0005437843997157748,0.11244792069673384
2010-03-03,0.25,1.0000068407910654,0.0003420968851615136,0.0029565539757131056,-0.0039033469150688833,0.0017300576911170934,[-0.63  0.64 -0.02  1.02],0.14067292295348965,0.0004321286839144586,0.8865656907443591,0.0005933318895066632,0.09026053949686061
2010-03-04,0.25,1.0000068407910654,0.0003420968851615136,0.0027403966251792877,-0.003676303434463701,0.0016973688461075875,[-0.73  0.74  0.06  0.92],0.1271638232607704,0.0004338066053881638,0.9235395561428086,0.0006395108498750439,0.07860544355559275
2010-03-05,0.25,1.0000068407910654,0.0003420968851615136,0.0026833132021255265,-0.003660164719814782,0.0017452300312457885,[-0.79  0.85  0.14  0.81],0.12035444311615806,0.00044508303664928683,0.9537710001720354,0.000695225060091487,0.07267812023923867
2010-03-08,0.25,1.0000068407910654,0.0003420968851615136,0.002602197718381879,-0.0036352868442538562,0.0017809080097142846,[-0.84  0.94  0.2   0.7 ],0.11508311906038009,0.00043566344758754676,0.9799273679757599,0.0007173711973893081,0.06916635653785473
2010-03-09,0.25,1.0000068407910654,0.0003420968851615136,0.002375041916427299,-0.003432997267231168,0.0017798105571148273,[-0.94  1.03  0.34  0.57],0.10227595164762376,0.00042362733543198036,1.037033119085308,0.0007738882857120326,0.05942654049361261
2010-03-10,0.25,1.0000068407910654,0.0003420968851615136,0.002323093413110309,-0.0034492477778582174,0.001823037596579276,[-0.96  1.08  0.39  0.49],0.09972038781276504,0.00040586608489135524,1.0572089416750743,0.0007729620145326772,0.05860628880267019
2010-03-11,0.25,1.0000068407910654,0.0003420968851615136,0.002284499154186478,-0.0034834061954214382,0.001860726994926146,[-0.96  1.13  0.43  0.4 ],0.09896639914139863,0.0003814030439819554,1.0684749891005727,0.0007468674765576307,0.05958073196345754
2010-03-12,0.25,1.0000068407910654,0.0003420968851615136,0.0021571779926233166,-0.0033875427973511017,0.0018401667773755201,[-0.97  1.18  0.48  0.32],0.09549779829745997,0.00034690297509505554,1.086562914612096,0.0007061936562837293,0.05859974345053691
2010-03-15,0.25,1.0000068407910654,0.0003420968851615136,0.002236867830769426,-0.0036469813920183905,0.0019939026125099426,[-0.97  1.21  0.51  0.25],0.0993039921199454,0.0003257936038250531,1.0935704988447494,0.0006807336188568181,0.06384851687015478
2010-03-16,0.25,1.0000068407910654,0.0003420968851615136,0.0022943878703261134,-0.0037818012892764153,0.002075801540998396,[-0.98  1.26  0.52  0.2 ],0.10086497678794468,0.0003263527152100342,1.0978981995660322,0.0006893790131602251,0.06553298407459775
2010-03-17,0.25,1.0000068407910654,0.0003420968851615136,0.0023315539971383906,-0.00384758515595358,0.002111508181369581,[-1.    1.32  0.53  0.15],0.10183844114819003,0.00033007426397001205,1.0976888141422496,0.000697394744764898,0.06630064737707708
2010-03-18,0.25,1.0000068407910654,0.0003420968851615136,0.0025311585134019446,-0.0040953450091983585,0.0021786270789963856,[-0.94  1.35  0.46  0.13],0.11077644853355571,0.000344194901435136,1.064060753591799,0.0006867728574156627,0.07335812001253296
2010-03-19,0.25,1.0000068407910654,0.0003420968851615136,0.0026818008954141047,-0.004330707464333703,0.0022692557402071534,[-0.89  1.37  0.43  0.1 ],0.1175037299271663,0.00034729714147210036,1.0480858148505816,0.0006762177189248479,0.07936797664727144
2010-03-22,0.25,1.0000068407910654,0.0003420968851615136,0.002868036459896284,-0.004644683334911835,0.0024043482131782686,[-0.87  1.38  0.41  0.08],0.12530591315232223,0.00035021251910103736,1.0354073507597876,0.0006699401533583156,0.08656645430019436
2010-03-23,0.25,1.0000068407910654,0.0003420968851615136,0.003148562767303153,-0.005212387472592604,0.0026878892308370905,[-0.85  1.41  0.4   0.03],0.1366827842315856,0.000344345589708702,1.0314308528765592,0.0006612692284588792,0.09816053017721968
2010-03-24,0.25,1.0000068407910654,0.0003420968851615136,0.003274356845355554,-0.005168298012972749,0.002565853188895471,[-0.65  1.31  0.33  0.01],0.14271153248199467,0.0003737439118668363,0.9930083244812662,0.0006624206648883715,0.10099998157995059
2010-03-25,0.25,1.0000068407910654,0.0003420968851615136,0.0038365256001011805,-0.005761506217118658,0.002680740158587718,[-0.39  1.17  0.21  0.01],0.1686237125483411,0.00040930302187525646,0.9306511202031467,0.0006416469147705258,0.12205344847449424
2010-03-26,0.25,1.0000068407910654,0.0003420968851615136,0.0044666894309344975,-0.006579465588054643,0.0029116062032754457,[-0.2   1.06  0.12  0.01],0.20205138630303732,0.0004083750470314621,0.8851276043099284,0.0005873713367709987,0.15317076528482135
2010-03-29,0.25,1.0000068407910654,0.0003420968851615136,0.005100476780680567,-0.007408404575215619,0.0031162849506745378,[-0.03  0.98  0.03  0.01],0.24708358188539076,0.00037342977016179934,0.8413378987272374,0.0004936831465458681,0.19793269689846593
2010-03-30,0.25,1.0000068407910654,0.0003420968851615136,0.005783668978836289,-0.008409811247494035,0.003433358374454371,[ 0.04  0.98 -0.01 -0.01],0.29816594097479177,0.0003343779463934067,0.8165547128583991,0.0004226157430069578,0.2502433771572938
2010-03-31,0.25,1.0000068407910654,0.0003420968851615136,0.006286941677787253,-0.009118163887572318,0.0035942666869234665,[ 0.1   0.99 -0.06 -0.03],0.37035139406779116,0.00026176540035802176,0.7884049332809118,0.00031331320761208547,0.32643273713012144
2010-04-01,0.25,1.0000068407910654,0.0003420968851615136,0.006365111023056965,-0.009125652959976032,0.0034881401785592024,[ 0.17  0.98 -0.1  -0.06],0.431812971665366,0.00020398980397428609,0.7644919074895927,0.00023172796195666503,0.39183249301198997
2010-04-05,0.25,1.0000068407910654,0.0003420968851615136,0.0068252138009248335,-0.009517897511024786,0.003466273174462176,[ 0.3   0.93 -0.16 -0.07],0.5609373308722926,0.00014844140617842057,0.7283847810191931,0.00015466036744142417,0.5251235348373299
2010-04-06,0.25,1.0000068407910654,0.0003420968851615136,0.007046097210268572,-0.009795665072129764,0.003542226170456442,[ 0.3   0.95 -0.17 -0.07],0.6005003488026571,0.00013916792821324112,0.7232370515644242,0.00014325322712601136,0.5655671653223557
2010-04-07,0.25,1.0000068407910654,0.0003420968851615136,0.007274587239547324,-0.010145968275508989,0.0036692826496566786,[ 0.31  0.95 -0.17 -0.09],0.6341287789108514,0.00013236396563271122,0.72331139631997,0.0001365021822612233,0.6000544284400479
2010-04-08,0.25,1.0000068407910654,0.0003420968851615136,0.008663154358461865,-0.012081583784838873,0.004325899759063834,[ 0.42  0.87 -0.17 -0.12],0.8125433261201971,0.00011484718650276715,0.7161239175519473,0.00011674411882465424,0.7804303730682409
2010-04-09,0.25,1.0000068407910654,0.0003420968851615136,0.00999512683125423,-0.013900883208486087,0.004940734427784076,[ 0.55  0.77 -0.17 -0.15],0.9639471778742129,0.00010940745895846545,0.7108594860265042,0.00010990930810219176,0.9323198540566917
2010-04-12,0.25,1.0000068407910654,0.0003420968851615136,0.010723043334127064,-0.014808013827646337,0.005225730290046049,[ 0.68  0.65 -0.17 -0.16],1.0067842004994816,0.00011704345458564003,0.7058051920094567,0.00011595890582703582,0.9738082934829531
2010-04-13,0.25,1.0000068407910654,0.0003420968851615136,0.010126952582777878,-0.013728587027000104,0.004776785722881197,[ 0.86  0.5  -0.18 -0.18],0.909421773726386,0.0001325101141555176,0.6958980306498856,0.0001273095816499709,0.8738614781884202
2010-04-14,0.25,1.0000068407910654,0.0003420968851615136,0.01079272963632041,-0.01447861209285228,0.0049888876351365016,[ 0.96  0.42 -0.19 -0.18],0.935610354917121,0.00014510929460308423,0.6891483112281811,0.0001367179466595271,0.898003174632923
2010-04-15,0.25,1.0000068407910654,0.0003420968851615136,0.011197921672421389,-0.014868225589174585,0.005079259502888216,[ 1.04  0.36 -0.2  -0.2 ],0.9335607722927896,0.00015999321221535015,0.683246786875122,0.00014807504872499358,0.8937117175267203
2010-04-16,0.25,1.0000068407910654,0.0003420968851615136,0.0136142950829609,-0.018311115234543467,0.0063110670346972235,[ 1.04  0.38 -0.18 -0.24],1.0970993737064312,0.0001670251160639625,0.6893239793526454,0.00015784743410685996,1.0566244862367777
2010-04-19,0.25,1.0000068407910654,0.0003420968851615136,0.014383045052178538,-0.019341535021793036,0.006663369159516518,[ 1.11  0.34 -0.16 -0.28],1.1335123218467604,0.00017465497471574776,0.6890302257170765,0.00016499952984914753,1.09206724936182
2010-04-20,0.25,1.0000068407910654,0.0003420968851615136,0.014348211812746405,-0.01917336344143069,0.006571049044032497,[ 1.2   0.28 -0.16 -0.31],1.1144483959414981,0.00018199362356972798,0.6854440513356852,0.00017005238543546012,1.0719223874077213
2010-04-21,0.25,1.0000068407910654,0.0003420968851615136,0.013519857602355688,-0.01801707034402435,0.006173737240719037,[ 1.24  0.25 -0.15 -0.35],1.0333426814642004,0.0001888111271166078,0.6853306397275154,0.00017606773411106859,0.9900646403937693
2010-04-22,0.25,1.0000068407910654,0.0003420968851615136,0.013138731684506636,-0.017639426053437476,0.006103060975807983,[ 1.23  0.27 -0.13 -0.37],0.9723041100322267,0.0001982548202201747,0.6919900978787703,0.00018823836500381867,0.9284052487361212
2010-04-23,0.25,1.0000068407910654,0.0003420968851615136,0.011399584705792514,-0.015296129556611908,0.005322345253177106,[ 1.2   0.29 -0.12 -0.37],0.8244077911230664,0.00020734728720239674,0.6959202035779668,0.00019833472827999652,0.7798620332063935
2010-04-26,0.25,1.0000068407910654,0.0003420968851615136,0.009666633044357737,-0.013018197247543979,0.00460626470160446,[ 1.13  0.34 -0.11 -0.36],0.6468686913478062,0.00023901743190428846,0.7076829650337023,0.00023470483249558215,0.5999359238402951
2010-04-27,0.25,1.0000068407910654,0.0003420968851615136,0.00742597227247111,-0.009994211486478232,0.0036113460623106316,[ 1.01  0.39 -0.1  -0.3 ],0.470904668606374,0.0002638511673464697,0.7227128531456447,0.00026708926602895064,0.42274256252605485
2010-04-28,0.25,1.0000068407910654,0.0003420968851615136,0.005786292935702044,-0.00787421729345937,0.0029562812924648126,[ 0.75  0.5  -0.09 -0.16],0.34741742579930684,0.0002840522157900788,0.7509116700486403,0.000306147004815649,0.29939814844689905
2010-04-29,0.25,1.0000068407910654,0.0003420968851615136,0.004689948892185612,-0.006466355867066296,0.002523530751941649,[ 0.56  0.56 -0.07 -0.04],0.2732316669728576,0.00029011621488293104,0.7805561838108361,0.0003336122688681832,0.22658039313841694
2010-04-30,0.25,1.0000068407910654,0.0003420968851615136,0.0037179026377779445,-0.005174237559584932,0.002098321946478559,[ 0.34  0.62 -0.07  0.11],0.21534917542856252,0.0002837632891553418,0.8111218431889923,0.00034746230387386513,0.17096288097276435
2010-05-03,0.25,1.0000068407910654,0.0003420968851615136,0.002933747590523677,-0.004171126725255931,0.0017703059275108039,[ 0.13  0.64 -0.05  0.28],0.172961098229416,0.0002591310928166405,0.8489046543559152,0.000343590295548829,0.13243392832681328
2010-05-04,0.25,1.0000068407910654,0.0003420968851615136,0.0021013155640197943,-0.003141402256852574,0.0014377107717934543,[-0.22  0.66 -0.03  0.59],0.12941633428082377,0.00021190834125650544,0.9154074302563653,0.0003228888117064009,0.09542562077923407
2010-05-05,0.25,1.0000068407910654,0.0003420968851615136,0.001711776925184524,-0.0027106172429432513,0.0012675759341679112,[-0.3   0.62 -0.02  0.7 ],0.12273940035143481,0.0001421335352051713,0.9353294077077611,0.00022978872356628873,0.09554527774680895
2010-05-06,0.25,1.0000068407910654,0.0003420968851615136,0.0016019606805184573,-0.0025335051736453244,0.0011238120551644722,[-0.12  0.61 -0.07  0.58],0.14496003194455387,9.197514366634492e-05,0.8872015925345653,0.0001370281996043543,0.12193562045761858
2010-05-07,0.25,1.0000068407910654,0.0003420968851615136,0.0018184372660829929,-0.0027722946124041936,0.0011902521608140467,[-0.07  0.65 -0.1   0.52],0.15730742973530293,0.00010805531839482555,0.8587198147813541,0.00015054297612025427,0.1315142055533896
2010-05-10,0.25,1.0000068407910654,0.0003420968851615136,0.0016801440142796477,-0.002474491949870577,0.001031172384277596,[ 0.03  0.66 -0.12  0.43],0.1533286140309775,0.00010378654072793468,0.8334868022034714,0.00013591246772931084,0.12728482177275868
2010-05-11,0.25,1.0000068407910654,0.0003420968851615136,0.0017074958874033965,-0.002481553717396432,0.0010199985530861264,[ 0.06  0.67 -0.13  0.4 ],0.1569419417756585,0.00010509547519217899,0.8221093889623368,0.0001339246827144627,0.13037095187492867
2010-05-12,0.25,1.0000068407910654,0.0003420968851615136,0.001844394280240588,-0.0027287808412407226,0.0011253674556438126,[ 0.04  0.68 -0.13  0.41],0.17120356741431547,0.00010019022083531569,0.824852721966029,0.00012941784413311432,0.14535180684178178
2010-05-13,0.25,1.0000068407910654,0.0003420968851615136,0.00187920359904871,-0.002742051682162881,0.0011101409746028825,[ 0.06  0.71 -0.15  0.38],0.17928058684087717,9.774649575090967e-05,0.8097531668923035,0.00012195010056219129,0.1532711736527443
2010-05-14,0.25,1.0000068407910654,0.0003420968851615136,0.002043957768306894,-0.0029222684685012387,0.0011732283428348574,[ 0.05  0.75 -0.16  0.37],0.18015001478605386,0.00011852800893965971,0.8029994427857323,0.00014460892647345777,0.15125449597908158
2010-05-17,0.25,1.0000068407910654,0.0003420968851615136,0.0023136299784924192,-0.0032318644857518004,0.0012891195664815444,[ 0.04  0.78 -0.16  0.34],0.182630502679632,0.00015341032699371223,0.7978046218554665,0.000183330611438614,0.14951846473790206
2010-05-18,0.25,1.0000068407910654,0.0003420968851615136,0.0024800248473572204,-0.003355478425304652,0.0013192463069997917,[ 0.03  0.83 -0.18  0.32],0.18270374412890705,0.0001859767355935534,0.7863793841508931,0.00021419610362484486,0.14569010315801326
2010-05-19,0.25,1.0000068407910654,0.0003420968851615136,0.002649732813440057,-0.00344864139959191,0.0013362776328411674,[ 0.03  0.87 -0.19  0.29],0.181059539451157,0.0002305625583815051,0.7750242056715614,0.0002550922588727585,0.13920045883853352
2010-05-20,0.25,1.0000068407910654,0.0003420968851615136,0.002971045929704544,-0.0035717257204367636,0.001331842575160219,[ 0.07  0.91 -0.23  0.25],0.18483311758904292,0.00031872996577531233,0.7458521816515812,0.00032064256659219666,0.13358602738729478
2010-05-21,0.25,1.0000068407910654,0.0003420968851615136,0.003471311294680813,-0.003973574098865983,0.001433851266702284,[ 0.09  0.93 -0.26  0.25],0.2015195736284394,0.0004000197941013592,0.7217828042604024,0.00037424430176760096,0.1421167191166991
2010-05-24,0.25,1.0000068407910654,0.0003420968851615136,0.0038101991085695013,-0.003972128599415903,0.0013855936359036293,[ 0.16  0.93 -0.29  0.2 ],0.20355943934614742,0.0005505406881646297,0.6977738475410982,0.0004690877080123982,0.13120533781397165
2010-05-25,0.25,1.0000068407910654,0.0003420968851615136,0.0041342847460341114,-0.003919165046550558,0.0013520880004194878,[ 0.22  0.91 -0.28  0.15],0.20094970323419487,0.0007659317643485105,0.6901437962157442,0.0006164540126817101,0.11411217044863323
2010-05-26,0.25,1.0000068407910654,0.0003420968851615136,0.0041282138940156605,-0.003492422444824004,0.0013007768382444164,[ 0.17  0.78 -0.21  0.26],0.17411661128316025,0.0011361922830511733,0.7451743637647402,0.000990647725225132,0.07422753967482014
2010-05-27,0.25,1.0000068407910654,0.0003420968851615136,0.003972914051858018,-0.0031417802810254658,0.0012741939463739328,[ 0.08  0.65 -0.12  0.39],0.1554645209406143,0.0013671507643384752,0.8114886130565723,0.0013408936302768282,0.052680170353984174
2010-05-28,0.25,1.0000068407910654,0.0003420968851615136,0.003920415863115561,-0.0028365634830055278,0.001256274753777736,[ 0.02  0.51 -0.    0.48],0.14380815439189382,0.0016448214328199959,0.8862683320858734,0.001821693516803826,0.03734273796500673
2010-06-01,0.25,1.0000068407910654,0.0003420968851615136,0.004001570693359665,-0.0026965286830272104,0.0013098254620449896,[-0.06  0.38  0.13  0.55],0.13680686221907504,0.001938674589154873,0.9721350364946714,0.002470105947391347,0.02777798065238119
2010-06-02,0.25,1.0000068407910654,0.0003420968851615136,0.003949718173925655,-0.0025208665437731247,0.0013394997789176295,[-0.17  0.24  0.27  0.66],0.12901304301603106,0.002123511177481153,1.0635276317041102,0.003125979325256327,0.021093705721251514
2010-06-03,0.25,1.0000068407910654,0.0003420968851615136,0.0037243876056722316,-0.002296925145803866,0.0014005500026776172,[-0.44  0.02  0.47  0.95],0.11513426182391412,0.0022193610133036186,1.2205118443828133,0.004145156533354228,0.014542290950486708
2010-06-04,0.25,1.0000068407910654,0.0003420968851615136,0.0035940113874104304,-0.0021799238662056877,0.0015703209090157308,[-0.85 -0.29  0.75  1.39],0.10207268399940278,0.0023425790673545365,1.4419962048017934,0.005900097524094957,0.009790024740875512
2010-06-07,0.25,1.0000068407910654,0.0003420968851615136,0.0037388878405865567,-0.002164311069760071,0.0016438864400290846,[-0.93 -0.44  0.87  1.5 ],0.10249586809612905,0.002540635542593571,1.520540301368669,0.006997432975830112,0.008461297581307326
2010-06-08,0.25,1.0000068407910654,0.0003420968851615136,0.004082306783498066,-0.002373048420161526,0.0017647277274121264,[-0.83 -0.47  0.84  1.46],0.10833836345662143,0.0027457707702850742,1.4887187872828818,0.007279475648329681,0.009286778048482797
2010-06-09,0.25,1.0000068407910654,0.0003420968851615136,0.004294953927190844,-0.002392479420231487,0.0018174135394697125,[-0.86 -0.62  0.87  1.6 ],0.11148264811957304,0.0029621968377594042,1.5207978700736955,0.00811241773874902,0.008678676646102853
2010-06-10,0.25,1.0000068407910654,0.0003420968851615136,0.004296330543995072,-0.002366528412246963,0.0018692865548502247,[-0.9  -0.84  0.95  1.79],0.10935996629999602,0.00301877497086678,1.5813932550046408,0.008871157789379375,0.007894017572442132
2010-06-11,0.25,1.0000068407910654,0.0003420968851615136,0.004284472109731074,-0.002407770193035362,0.0019174445748054252,[-0.95 -0.99  0.94  2.  ],0.1078160065370151,0.002997512402568239,1.5943128847480745,0.008969120589947515,0.007923281135284673
2010-06-14,0.25,1.0000068407910654,0.0003420968851615136,0.004255690917788268,-0.0024598498893406984,0.0019530020820104368,[-0.98 -1.08  0.9   2.16],0.1064739889864347,0.0029431777881425967,1.5894427875065695,0.00879448413685172,0.008200547351709893
2010-06-15,0.25,1.0000068407910654,0.0003420968851615136,0.004160638150335478,-0.0024003763224154447,0.0018450158578530624,[-0.94 -1.11  0.81  2.24],0.10746997668569012,0.0028440231453498305,1.5387549306316526,0.008002845571521885,0.008666421288617453
2010-06-16,0.25,1.0000068407910654,0.0003420968851615136,0.004123196217932646,-0.0025445955357466135,0.0018220758435833924,[-0.73 -1.17  0.65  2.25],0.10905476924756832,0.00265941672472489,1.4333613116068342,0.006645959313883292,0.010826081310165893
2010-06-17,0.25,1.0000068407910654,0.0003420968851615136,0.004070992414555619,-0.0026777753940389034,0.0017707434618296027,[-0.52 -1.19  0.48  2.24],0.11161140843858436,0.002447522164132778,1.3235828184916423,0.005358341454297332,0.013745090819647055
2010-06-18,0.25,1.0000068407910654,0.0003420968851615136,0.004150577851272599,-0.0028537141519391547,0.0017453201577754304,[-0.3  -1.12  0.36  2.06],0.1171710803266493,0.0023272859139785856,1.2240680007008258,0.004471167052252717,0.017342485474910595
