Date,Taxa SELIC,SELIC_daylly,r_SELIC,a,b,c,aloc,k1,k3,r_ef,var_ef,k2
2008-04-25,11.6,1.0003007325094753,0.014690365516295989,0.045386629362003716,-0.09044644484660713,0.045883762778197,[ 0.6  -0.62  0.37  0.66],1.5817335237581467,0.003561401409790658,1.0148786645257726,0.000838857297193783,1.536168984537358
2008-04-28,11.61,1.0003009780674958,0.014701096666304592,0.04406390603990627,-0.08792565813434822,0.04470687518405558,[ 0.58 -0.63  0.37  0.68],1.5159420190010406,0.0036961662137396955,1.017211851505225,0.0008616563699484213,1.4700238119957842
2008-04-29,11.61,1.0003009780674958,0.01471207798896823,0.04245641542179125,-0.08514050141422067,0.04351828132407303,[ 0.61 -0.65  0.34  0.69],1.4702422934002688,0.0036683120807878516,1.0225614895920248,0.0008506699435123048,1.425165108703475
2008-04-30,11.61,1.0003009780674958,0.01472280936860293,0.049716998364778386,-0.09713756842067425,0.04841197773850642,[ 0.38 -0.41  0.27  0.77],1.6005382995562523,0.0041933412690689275,0.9970754418452723,0.000985116875968662,1.5491242406299843
2008-05-02,11.61,1.0003009780674958,0.014733540861730843,0.055936667155365716,-0.10768090800664491,0.05287733493174051,[ 0.28 -0.28  0.08  0.92],1.7225239308411964,0.0044780266230466095,0.9824160819569049,0.0010766700915117579,1.6668121953043276
2008-05-05,11.61,1.0003009780674958,0.01474427246835286,0.05649908208663575,-0.10723316230151202,0.05201036630495264,[ 0.2  -0.19 -0.05  1.03],1.6813229186006728,0.004961810480959314,0.970374962173048,0.0011550837078959644,1.6221024427854716
2008-05-06,11.61,1.0003009780674958,0.014755004188469423,0.06448256907615647,-0.12068014542544804,0.05757448345047593,[ 0.09 -0.07 -0.15  1.13],1.9347615507425604,0.004729127022242572,0.9544615423223548,0.001133342110868437,1.8736782219300103
2008-05-07,11.61,1.0003009780674958,0.014765736022082976,0.07368374298093913,-0.13722213029703598,0.06496918655328504,[ 0.05 -0.02 -0.21  1.19],2.2404905559400885,0.004333090605941849,0.9471739547737689,0.0011004814140068487,2.178866640749087
2008-05-08,11.6,1.0003007325094753,0.014776218857670553,0.07786903655736632,-0.1443904635094569,0.067988090684867,[ 0.03  0.   -0.27  1.24],2.399379185707894,0.004141215712748248,0.9419617758215968,0.001070365447042587,2.337695350788361
2008-05-09,11.61,1.0003009780674958,0.014786950915645969,0.0818395900581836,-0.1516477309570464,0.07124922245987662,[ 0.03 -0.01 -0.31  1.3 ],2.589435238959703,0.0038261059432282444,0.9398811700125582,0.001013555594027916,2.5289357451794956
2008-05-12,11.61,1.0003009780674958,0.01479768308712126,0.08087753043735377,-0.1500303075925162,0.07044819233946296,[ 0.05 -0.06 -0.37  1.38],2.741244143941493,0.003355222168965235,0.9393076160789252,0.0008817296348141654,2.684808862476627
2008-05-13,11.62,1.0003012236035764,0.01480866446920559,0.08335784282088879,-0.15434208604574134,0.0722467044893773,[ 0.04 -0.06 -0.4   1.42],2.941124564597172,0.0030618587709674437,0.9363585053933093,0.0008126061481855523,2.886485478182876
2008-05-14,11.63,1.0003014691177208,0.01481989504767145,0.08907911244512202,-0.164544589542163,0.0767451674188795,[ 0.03 -0.06 -0.43  1.45],3.23217525190119,0.0028034945161048395,0.9329696503863697,0.0007674020739914787,3.178415253706119
2008-05-15,11.63,1.0003014691177208,0.01483112575042278,0.09228829278168732,-0.17003223533279355,0.0790205932372858,[ 0.01 -0.06 -0.45  1.5 ],3.479198603820072,0.0025636298941808574,0.9296132168304709,0.0007101444794044106,3.426957615964662
2008-05-16,11.64,1.0003017146099327,0.01484285572966293,0.09863944550351847,-0.18092689182144475,0.08360535003121032,[-0.01 -0.05 -0.48  1.54],3.8984157063842217,0.002270856644186942,0.924305735605345,0.0006453178672577234,3.8477511944368565
2008-05-19,11.64,1.0003017146099327,0.01485433575020334,0.10202374569540922,-0.18726818757685249,0.08646994706234841,[-0.01 -0.08 -0.48  1.57],4.40838164389146,0.0018592375171843426,0.9235819464217755,0.0005390534403245707,4.361868631592963
2008-05-20,11.64,1.0003017146099327,0.014865815900605872,0.10429437602874442,-0.19147725084563263,0.08835371957176555,[ 0.01 -0.11 -0.49  1.6 ],4.8159853539096895,0.0016061069525071274,0.9229445164431496,0.0004715625710839662,4.772335153136638
2008-05-21,11.64,1.0003017146099327,0.014877296180873856,0.10377539489900901,-0.19021078378908648,0.08760745758071148,[-0.   -0.12 -0.48  1.6 ],4.904426752092472,0.0015462762555679757,0.921239521214445,0.0004501023958667627,4.861640700759529
2008-05-23,11.64,1.0003017146099327,0.014888776591007735,0.10064966368330898,-0.18400640714640693,0.08451643449812608,[-0.   -0.11 -0.5   1.61],4.929403103361161,0.0014799833478534854,0.9186999386144238,0.0004190396397543825,4.888004126934048
2008-05-26,11.64,1.0003017146099327,0.014900257131009287,0.0956960488983747,-0.17455731155888718,0.07998710745464917,[-0.   -0.13 -0.5   1.63],4.874251392831779,0.0014225753399514421,0.9165300335220385,0.00038738264152067255,4.834433434500468
2008-05-27,11.64,1.0003017146099327,0.014911737800879843,0.08959140621494546,-0.1632648652225911,0.07477531876068132,[-0.02 -0.12 -0.47  1.61],4.508896970529397,0.0015219781082480332,0.9160805972843239,0.0003969795767322142,4.468768170047601
2008-05-28,11.64,1.0003017146099327,0.014923218600621846,0.08165103132505755,-0.1486671705869905,0.06810275026102379,[-0.02 -0.12 -0.45  1.6 ],3.9337576860497308,0.0017607725349956481,0.9162739831031153,0.00043366725674291517,3.892129005773163
2008-05-29,11.64,1.0003017146099327,0.014934699530235518,0.07685429847174105,-0.14031265278620325,0.06459570059124667,[-0.03 -0.11 -0.39  1.52],3.266383391024289,0.0023212820594262448,0.9208707451261265,0.0005585536972798159,3.219805044904391
2008-05-30,11.64,1.0003017146099327,0.01494618058972308,0.06686943680797829,-0.12151380563867983,0.05585972359360852,[-0.06 -0.06 -0.39  1.51],2.609603541858732,0.0030213356595604063,0.9195779041219801,0.0006646815334654649,2.5590844371050894
2008-06-02,11.64,1.0003017146099327,0.014957911898831,0.059779337303569255,-0.10834060038318348,0.04990062442693409,[-0.07 -0.04 -0.38  1.5 ],2.0964615488864937,0.00400217756372772,0.9214324203786877,0.0008269941606443892,2.04065932931439
2008-06-03,11.64,1.0003017146099327,0.014969393220899851,0.04973163546348149,-0.09037162725664405,0.041922635645742154,[-0.06 -0.03 -0.33  1.42],1.6888544026990744,0.004678021096486458,0.9281045922043492,0.0008860567436940515,1.632411374692416
2008-06-04,11.64,1.0003017146099327,0.014980874672845923,0.04063150686796705,-0.07436190008157542,0.03494556600045668,[-0.   -0.03 -0.29  1.32],1.3380254534967593,0.005411254993698932,0.9402910291121903,0.0009479722645320367,1.2815799993885586
2008-06-05,12.14,1.0003139613432406,0.015004782846084641,0.034442071889610834,-0.06289731380215478,0.02957914901590786,[-0.03  0.   -0.27  1.29],1.1719162575719992,0.005566350529684777,0.9410125262784915,0.0008906010762123538,1.1175670275595118
2008-06-06,12.14,1.0003139613432406,0.015028691582486431,0.02995312597165652,-0.05475522335657857,0.02594902271339881,[-0.01  0.02 -0.23  1.22],0.9846025075141058,0.006354376102948465,0.9483841924541786,0.0009608516945470334,0.9291844243170932
2008-06-09,12.14,1.0003139613432406,0.015052600882066614,0.03353154763888532,-0.061525274217405355,0.02917253309728534,[-0.06  0.04 -0.15  1.17],1.0878153561363784,0.006095261617168822,0.9488257710895975,0.0009832252702710502,1.0316602558577794
2008-06-10,12.16,1.0003144500791965,0.015077006693516859,0.042759245879586814,-0.07875685863545097,0.03715427134914581,[-0.15  0.06 -0.05  1.15],1.4338169861943844,0.004994053671904587,0.9438942655045497,0.0009118920398602854,1.3787937613802896
2008-06-11,12.17,1.0003146944145838,0.015101661039007563,0.05959664011187831,-0.10990230307064824,0.0514435471706445,[-0.29  0.09  0.07  1.13],2.1397065842113836,0.00363749524611048,0.9364037546217799,0.0007880505126355112,2.0869942857374455
2008-06-12,12.17,1.0003146944145838,0.01512631598330838,0.07631867544068074,-0.14140799083234737,0.06618953400023854,[-0.34  0.12  0.13  1.1 ],2.9114152274197345,0.0027610139273311738,0.9363111565999027,0.0006946027149627096,2.8611883182382876
2008-06-13,12.17,1.0003146944145838,0.015150971526429968,0.09784907194718612,-0.18230396109749195,0.08554996222668751,[-0.38  0.15  0.18  1.06],3.8778238446803113,0.0021666190307651494,0.9386574855915051,0.0006416368966369602,3.8288651295633325
2008-06-16,12.17,1.0003146944145838,0.015176878761391066,0.11847580095696625,-0.2218601913781251,0.10444796966032516,[-0.41  0.17  0.21  1.02],4.906789686515646,0.0017313682797242822,0.941652259556567,0.0005863755192125934,4.859431390101049
2008-06-17,12.17,1.0003146944145838,0.015201535532589405,0.13167395594593256,-0.24755870755906773,0.11690982270406912,[-0.42  0.2   0.23  1.  ],5.605711639349746,0.0015109061018608284,0.9445750692723379,0.000554447781226542,5.55941545193764
2008-06-18,12.17,1.0003146944145838,0.015226192902656033,0.1437084842660023,-0.271080942075465,0.12834570617610574,[-0.43  0.21  0.23  0.99],6.369767054743429,0.0013016067719867992,0.9469795788653376,0.0005110936336560051,6.325080016725868
2008-06-19,12.17,1.0003146944145838,0.015250850871604715,0.15529357200445704,-0.2937810630179374,0.13942036138599753,[-0.42  0.22  0.22  0.98],7.101654222869186,0.0011495131674855122,0.949197991674701,0.0004798761973908532,7.058124013967574
2008-06-20,12.17,1.0003146944145838,0.015275509439448776,0.16666992858825858,-0.3153104903350249,0.14959505600519463,[-0.43  0.24  0.21  0.99],7.713252463642822,0.0010680444476739801,0.9489232015727964,0.0004684269885868638,7.6697960918439145
2008-06-23,12.17,1.0003146944145838,0.015300168606204645,0.17034619165066897,-0.322355178741552,0.15295063804011505,[-0.44  0.25  0.2   0.99],8.046609693034052,0.0010086740449258586,0.9490029279572165,0.0004495267790082731,8.003910891214183
2008-06-24,12.17,1.0003146944145838,0.015324828371886978,0.16980710865951068,-0.3212708631110612,0.15243810927791376,[-0.46  0.27  0.21  0.98],7.758918069569156,0.0010808134582553953,0.9490184999430996,0.0004805310354773921,7.714790338886235
2008-06-25,12.17,1.0003146944145838,0.015349488736508876,0.16576055182885585,-0.3145918024426067,0.14972444548078317,[-0.45  0.29  0.21  0.96],7.720715993666483,0.0010484809053310103,0.9519130688613124,0.000462413625683335,7.677841258865885
2008-06-26,12.17,1.0003146944145838,0.015374149700085438,0.15850409916301036,-0.3012920736492466,0.14366436973783614,[-0.47  0.31  0.22  0.94],7.183827984894479,0.0011372128731426184,0.9537082893708017,0.0004885309520057329,7.140196517372198
2008-06-27,12.17,1.0003146944145838,0.015398811262631096,0.1514558035630778,-0.2879738555227084,0.1373714255769248,[-0.48  0.33  0.22  0.94],6.8768691747120005,0.0011685931715713026,0.9541103055058116,0.0004868300933004838,6.833611785316233
2008-06-30,12.17,1.0003146944145838,0.01542347342415984,0.1440451957142948,-0.273399528703554,0.13022001502657912,[-0.51  0.37  0.2   0.95],6.499943354632561,0.001231133691392036,0.9526580322720163,0.0004930306985313896,6.456552864321451
2008-07-01,12.17,1.0003146944145838,0.015435652844225878,0.14386529105122198,-0.27243377261351326,0.12949240953297736,[-0.56  0.43  0.18  0.95],6.325287189966655,0.0013064903096419614,0.9506969817466409,0.0005194550600719797,6.28056722057189
2008-07-02,12.17,1.0003146944145838,0.015448579837921361,0.14784295470798672,-0.27902971052714126,0.13217846414292514,[-0.62  0.49  0.16  0.97],6.467315148427545,0.0013083408642922585,0.9474773228622626,0.0005247244159130115,6.421900291617878
2008-07-03,12.17,1.0003146944145838,0.015461756186623932,0.14914557579418455,-0.2801156743064487,0.1320676699282316,[-0.7   0.57  0.12  1.  ],6.395520269401314,0.0013729991713935267,0.9430159482342422,0.0005461619299790774,6.3486855870466
2008-07-04,12.17,1.0003146944145838,0.015474932706301958,0.14278126261440718,-0.26730789856602594,0.12564087197615817,[-0.77  0.65  0.09  1.04],6.197514557902867,0.0013940597802153452,0.9401128414884969,0.0005330992694667976,6.151206945965122
2008-07-07,12.17,1.0003146944145838,0.01548860785792372,0.1408814413263996,-0.2637698355561502,0.12402946802911831,[-0.81  0.71  0.06  1.04],5.918728154639253,0.0015008042278461895,0.9405093603865748,0.0005692545281274606,5.870993298590496
2008-07-08,12.17,1.0003146944145838,0.01550278175095543,0.14173522975238373,-0.26463921896437353,0.12419182443129567,[-0.81  0.72  0.03  1.06],5.50725849490623,0.0017599743666393787,0.9386591262974814,0.0006660180156028634,5.455375354007549
2008-07-10,12.17,1.0003146944145838,0.015530631537024053,0.14472493542467157,-0.26851974113081545,0.12523136043535685,[-0.85  0.76 -0.03  1.12],5.550659990202849,0.0018145407743604355,0.9328396844989856,0.0006836635897163557,5.497283063896632
2008-07-11,12.17,1.0003146944145838,0.01554455671647137,0.13858095989723757,-0.25629485627609866,0.11912105060678328,[-0.9   0.84 -0.12  1.18],5.55823991507071,0.0017263202776567287,0.9296454928553709,0.0006250042898884989,5.507119905059009
2008-07-14,12.17,1.0003146944145838,0.015558482086862835,0.13589347589920422,-0.25156424471864064,0.11706789619349721,[-0.92  0.87 -0.14  1.19],5.351724480931256,0.0018087335286314792,0.9308073156990602,0.0006484713379238362,5.299904527295522
2008-07-15,12.17,1.0003146944145838,0.015572407648203335,0.13750150585217463,-0.25483543403640474,0.11868746804343297,[-0.95  0.88 -0.11  1.18],5.548943311092589,0.0017036251625177148,0.9315656092029513,0.0006173400734684165,5.498395183623297
2008-07-16,12.17,1.0003146944145838,0.015586333400493313,0.14728262023612776,-0.27301746052549797,0.1271150450626691,[-0.92  0.83 -0.1   1.19],6.052856372261807,0.0015671925559118877,0.9312603806534978,0.0005949488852233241,6.002776909268715
2008-07-17,12.17,1.0003146944145838,0.015600259343736322,0.15667263170491735,-0.28986003000365784,0.13473958031407232,[-0.88  0.8  -0.15  1.24],6.043451211451958,0.0017131333779240544,0.9297667479090147,0.0006755583071221,5.989474509999249
2008-07-18,12.17,1.0003146944145838,0.01561443479516611,0.15968415588511595,-0.2960033043235691,0.13798992895110931,[-0.83  0.78 -0.2   1.24],5.589763055379867,0.0020382090657067396,0.9324484634028546,0.0008211107094380286,5.530444888703287
2008-07-21,12.17,1.0003146944145838,0.015628361123741774,0.15646962599443678,-0.2890693422900712,0.13441110084960817,[-0.8   0.76 -0.25  1.3 ],5.212677989225745,0.0023035911417617913,0.930064783211944,0.0009073199438391527,5.150165474993532
2008-07-22,12.17,1.0003146944145838,0.015642287643279573,0.15454374600473456,-0.28432027743820226,0.13171933371197314,[-0.77  0.73 -0.31  1.36],5.012735735701467,0.002480529279116803,0.9266716936147814,0.0009576523640817104,4.948136090003887
2008-07-23,12.16,1.0003144500791965,0.015655716966005206,0.14964596746364353,-0.27334854456320756,0.1258438884607633,[-0.75  0.68 -0.37  1.44],4.692752808125262,0.002769688243429339,0.9208874612054695,0.0010254671370951904,4.625326148462989
2008-07-24,12.91,1.0003327152147052,0.015687442678718577,0.1426742102045376,-0.2586312925761042,0.11825729284934146,[-0.73  0.63 -0.43  1.53],4.404174851760011,0.0030192843395362556,0.9146285080909691,0.0010591806673108531,4.335098443162766
2008-07-25,12.92,1.000332957931608,0.01571941583265013,0.13551404158831057,-0.24386959432389307,0.1108161352249337,[-0.72  0.59 -0.49  1.62],4.086146707020109,0.003345059137818821,0.9089750765120427,0.001111289683884746,4.014924561059093
2008-07-28,12.92,1.000332957931608,0.01575114070923256,0.12704684101874944,-0.22553170522525595,0.10119473971551533,[-0.71  0.54 -0.63  1.79],3.822641683648524,0.0036501997897469955,0.8975651178002194,0.0011172232238108953,3.749895805382568
2008-07-29,12.92,1.000332957931608,0.015782866576705024,0.10990037953923408,-0.19155065234051902,0.08454035227795527,[-0.67  0.46 -0.82  2.03],3.352486509924203,0.004116820130842744,0.8829014424218795,0.0010889946638356325,3.2793067926450092
2008-07-30,12.92,1.000332957931608,0.0158145934351015,0.10151980325589553,-0.1757293523715986,0.07725976493859675,[-0.62  0.38 -0.85  2.09],2.9142710118996997,0.004972990137911673,0.8795611000370833,0.0012335972686006288,2.8363255026095975
2008-07-31,12.92,1.000332957931608,0.015846321284451514,0.0971123890270318,-0.16764557657142803,0.07374428576912831,[-0.58  0.31 -0.84  2.11],2.6024666749874426,0.0058907967112967734,0.8800748441148486,0.0014202578998107865,2.519214578770599
2008-08-01,12.92,1.000332957931608,0.015878050124784604,0.10231280059012207,-0.17710852598989413,0.07811514081459092,[-0.58  0.29 -0.83  2.12],2.6692217393570687,0.005964839327966773,0.8824261525120883,0.0014984592268571443,2.583774073239656
2008-08-04,12.92,1.000332957931608,0.015909779956134518,0.09414520976242936,-0.1615788615542514,0.07087491923005027,[-0.53  0.23 -0.93  2.23],2.3939421543861674,0.006761458004524893,0.8776412142682666,0.0015823848828408812,2.30575146442
2008-08-05,12.92,1.000332957931608,0.015941510778530787,0.09702417325048728,-0.16682513453014217,0.07327654730806589,[-0.5   0.19 -0.96  2.27],2.4517930126107776,0.006685485116884831,0.8788380045663097,0.0016015044391017134,2.3630906149633053
2008-08-06,12.92,1.000332957931608,0.015973242592002945,0.09716692194953248,-0.16768379365157976,0.07391677678080222,[-0.49  0.18 -0.97  2.28],2.4502653848695575,0.00663489512559359,0.8819747633806896,0.0016080575863386653,2.362008020753507
2008-08-07,12.92,1.000332957931608,0.01600497539658452,0.09192248377935457,-0.15941819764582824,0.07075800272735173,[-0.5   0.2  -0.91  2.21],2.270179833571001,0.007038265371769065,0.8880897466030764,0.0016799112875036544,2.181613676840857
2008-08-08,12.92,1.000332957931608,0.01603670919230571,0.08981282194000592,-0.15709603426704621,0.0703462939002041,[-0.55  0.26 -0.8   2.09],2.2109118994623786,0.007002337544951485,0.8959757420928591,0.0016913243507782625,2.1237841570031857
2008-08-11,12.92,1.000332957931608,0.01606844397919538,0.08442169571655793,-0.14666077739258518,0.06527396205133462,[-0.47  0.21 -0.83  2.09],2.1254014228460374,0.007092510221866694,0.8905407292813676,0.0016182719796437829,2.039510170232349
2008-08-12,12.91,1.0003327152147052,0.01609993321468628,0.08894901666455943,-0.15617511286844488,0.0699249532061569,[-0.45  0.22 -0.74  1.97],2.4008930901286263,0.005824565910477422,0.8957969592046732,0.001401095404581614,2.3216560002194684
2008-08-13,12.91,1.0003327152147052,0.01613142342606877,0.08411299657594118,-0.14879117882992085,0.06733722436861743,[-0.45  0.24 -0.47  1.67],2.1459007318582475,0.006569459947906587,0.9055075339421809,0.0015736289046627834,2.064057802808788
2008-08-14,12.92,1.000332957931608,0.016150720397942964,0.0817056362603236,-0.14608905729884405,0.06691455072125618,[-0.45  0.26 -0.17  1.36],2.034380673044259,0.0067863201382849314,0.9164851701958139,0.0016543423173643183,1.9526543701853614
2008-08-15,12.92,1.000332957931608,0.01617001773628024,0.056308914895162904,-0.10057918054708696,0.046618012858076145,[-0.42  0.25  0.18  0.99],1.3639710911243417,0.008807950901039833,0.9276162039648926,0.0017713697877890222,1.283127187580788
2008-08-18,12.92,1.000332957931608,0.016189315441085705,0.0554707116444675,-0.0990893995033435,0.045842610486870654,[-0.39  0.23  0.25  0.91],1.3907551158392777,0.00831391856680428,0.9258705391647322,0.0016501598717522407,1.3125114456553113
2008-08-19,12.92,1.000332957931608,0.01620811701080238,0.06087931108548967,-0.10810581154764481,0.04958308340452085,[-0.38  0.22  0.12  1.04],1.5262156922911307,0.008051537974219496,0.91785388962368,0.0016458702376040343,1.4463268289661717
2008-08-20,12.92,1.000332957931608,0.016226670706303015,0.06602557109243495,-0.11752310617645723,0.053936700758066655,[-0.37  0.22  0.19  0.97],1.6303896908559716,0.007875962220643344,0.9184093085802569,0.0016933481000951556,1.5491033976945179
2008-08-21,12.92,1.000332957931608,0.016245224740553565,0.07277956999303282,-0.1288643080389379,0.0586934150263796,[-0.36  0.21  0.04  1.11],1.7910176713423824,0.007628224631861789,0.9114126784174492,0.001700879751253674,1.7078000533370306
2008-08-22,12.92,1.000332957931608,0.016263779113558696,0.07636739265027268,-0.13512426370941966,0.06137220712103929,[-0.34  0.2   0.03  1.1 ],1.90913833332449,0.007217001772183738,0.9088252723453529,0.0016445307781441953,1.826596922340896
2008-08-25,12.92,1.000332957931608,0.01628233382532529,0.07953942153526215,-0.1408803601207701,0.06394855941371992,[-0.33  0.2   0.11  1.02],2.009522683944859,0.0068886561403144,0.9082586555805415,0.0016075090312776168,1.9275979366976077
2008-08-26,12.92,1.000332957931608,0.016300888875859787,0.08265456867044892,-0.14442802677822986,0.06454279209860468,[-0.3   0.18 -0.21  1.33],2.1702189014237643,0.006507372857168299,0.8941529083923178,0.0014851584559833933,2.0887192048135947
2008-08-27,12.92,1.000332957931608,0.016319444265168626,0.08353155934438077,-0.14340078959265168,0.06269908892706348,[-0.24  0.13 -0.66  1.77],2.4588029783377046,0.005456010596732534,0.8747714286854552,0.0011766172205428683,2.382935161583595
2008-08-28,12.92,1.000332957931608,0.016337999993256247,0.08594652274872852,-0.14717604513645963,0.06403316447718867,[-0.22  0.12 -0.71  1.8 ],2.682455036698174,0.004820887793592358,0.8704288046502973,0.001043960735115176,2.6101301177670986
